gene_name,HH001_A1_SA_S1
AP000470.1,0.0
MTND4P10,0.0
ADGRE4P,74.643
AL590094.1,0.0
AL132642.1,1.0
TAF15,316.868
RNU6-291P,0.0
SRRT,103.00099999999999
AC005996.2,0.0
C10orf88,35.998999999999995
DDX28,31.0
RHNO1,94.702
MIR1260A,0.0
LINC00973,0.0
HOTAIRM1_1,0.0
METTL26,6.0
AC108748.1,0.0
AL390728.1,0.0
AB015752.1,3.455
OR8F1P,0.0
EXOC6B,66.001
VGF,0.0
GOLGA1,138.0
SNRPGP14,4.0
USMG5,93.11600000000001
IFNA22P,0.0
TTYH3,247.99999999999997
RNU6-839P,0.0
AL928654.4,0.0
AL354732.1,2.0
AC078795.3,8.0
AP001922.6,0.0
CAB39,1224.169
ZNF77,16.0
ZNF736P7Y,0.0
DVL3,168.726
ALDH9A1,165.999
AL583722.1,0.0
FAM201B,0.0
AL133393.1,0.0
AC073476.1,0.0
AC009084.1,9.57
MED14P1,0.0
CASP14,18.173000000000002
RPL23AP83,0.0
AL591363.1,0.0
AC092910.1,0.0
AC011530.1,3.534
MRPS36P5,0.0
AC012462.3,0.0
AC012370.2,34.345
AC110769.2,51.0
ZNF705A,1.8330000000000002
AC135352.1,0.0
RN7SL702P,1.0
AC005332.3,0.0
AP000550.2,0.0
RNA5SP90,0.0
KLK10,52.32599999999999
DDX6P1,1.001
KRT86,0.0
CCDC148,9.597000000000001
MIR30A,0.0
RNA5SP175,0.0
LYPLA2P1,0.0
JAKMIP3,0.0
LINC01168,4.0
AL022341.2,23.552
CMTM1,71.138
MIR7515HG,15.466
RFC2,81.277
AC092670.1,0.0
HBP1,859.367
AC009563.1,3.0
RNU6-1275P,2.0
MTCO3P8,0.0
MTRNR2L7,2.355
LINC02236,0.0
AC000068.2,0.0
AC090587.2,5.0
PIP5K1A,490.393
UBA52P3,0.0
GLYATL1,15.0
AC091489.1,3.0
MIR6840,0.0
OAZ3,59.934
AL357518.1,0.0
GTF2IP23,6.0
SIX3,3.133
POTEF,0.0
DLEU2_4,0.0
AC107909.1,74.12100000000001
BASP1P1,0.0
AC011503.1,4.0
BPIFB2,2.0
TSPY15P,0.0
AC006335.2,20.0
AC007221.1,0.0
HNRNPA1P69,0.0
AL844908.2,2.0
RNA5SP179,4.0
AC091895.1,0.0
SNORD97,7960.274
MEAF6,146.0
IMPA1,200.02700000000002
AL157931.2,1.0
EFHD2,1207.0
UPP2-IT1,1.0
MGAT4B,107.99900000000001
AC055716.1,0.0
AC012358.2,0.0
AC021439.1,0.0
MBOAT2,2365.532
PDZD3,4.0
AC011466.1,0.0
RPL3,656.216
MTAP,344.856
INO80B,24.000999999999998
SNX21,23.331
ASS1P9,1.0
AC110491.3,0.0
RIOK1,43.999
SIK1,55.816
AP005436.1,1.0
Z98259.3,142.69
TRIP12,1489.4830000000002
TMEM253,2.0
IGLV3-29,0.0
CCDC39,3.0
AC002519.1,97.236
AC090615.1,0.0
NRSN1,3.713
LRRC37A11P,6.074
AC079905.1,0.0
AP005530.1,0.0
AC108010.1,64.473
OR7C1,174.468
NSMCE4A,131.05999999999997
OR2C1,5.0
RNU6-1328P,0.0
RN7SKP77,1.0
HERC2P10,3.0
MTCYBP36,0.0
PABPC4L,1.0
AC125603.2,0.0
AC079416.2,31.0
AC104985.3,0.0
GNPDA1,53.0
AL445644.1,0.0
CX3CL1,22.671
AL139246.1,0.0
AHCYP4,0.0
PPIAP17,0.0
SULT1C2P1,14.689
PLEKHA4,28.0
AP000255.1,0.0
MYT1,0.0
AC126178.1,1.0
MED13P1,0.0
PDHA1,139.832
AL356276.1,0.0
RNU6-234P,0.0
SNORD115-1,0.0
MAP3K20,319.648
AL591468.1,0.0
NAV2-IT1,0.0
MIR4320,0.0
RNU4-57P,0.0
AL691447.3,0.0
AP001922.2,0.0
AC009494.1,0.0
SLITRK2,7.169
ST13P6,7.7
C20orf196,40.456
PAX7,0.0
RNU6-661P,0.0
AC106806.1,0.0
AC104339.1,0.0
AC005618.4,0.0
PAFAH2,104.55799999999999
KRTAP4-7,0.0
USP27X-AS1,4.0
AC006487.1,1.0
RNA5SP252,2.0
LINC01266,7.047999999999999
Z95118.1,0.0
AL133465.1,0.0
KLHL10,0.0
DUX4L18,5.702000000000001
MIR8055,0.0
CCDC28B,42.092
GPATCH8,369.682
FSIP1,6.211
DAGLB,418.716
AC008667.4,0.0
BEND3P1,8.0
AC245054.2,0.0
SCRT2,2.0
SEPT14P4,6.76
AL137246.1,9.0
TMEM125,0.0
HPRT1P2,0.0
RPL22P18,0.0
GPR174,59.0
RPSAP20,2.0
AL022313.1,0.0
AQP4,0.0
DPM3,25.0
TBC1D3B,37.230999999999995
RNU7-46P,0.0
RN7SL334P,6.0
MIR622,0.0
SLC35A4,116.0
AP003973.1,0.0
ZNF500,110.503
HLA-DMB,230.27200000000002
AC010378.1,0.0
AC011676.1,12.0
VPS37D,0.0
SQSTM1,785.725
RNU6-1110P,0.0
MC1R,108.0
AL020996.1,9.247
AL355472.1,10.0
OR2L6P,1.0
NPTXR,39.785
TPP1,820.0000000000001
NUAK1,2.0
AC138625.1,32.308
RANP9,0.0
MAGEC1,0.0
PRNP,148.0
SPATA31C1,21.002
GINS3,87.094
AC108941.2,0.0
AC006058.1,6.0
LINC01206,70.684
MIR6081,2.0
NEBL-AS1,0.0
BRCA2,149.258
CLRN3,1.0
AC136475.4,13.0
PFKM,53.939
AF131216.4,1.0
FAM213AP1,0.0
AC092652.2,34.0
TAS2R13,5.0
TRAJ9,1.0
CHMP1B2P,34.626
DEFB126,0.0
RPL23AP80,0.0
AL139424.2,168.29500000000002
TMEM135,170.38299999999998
RASL10B,32.611000000000004
IFNL3,0.0
CAD,131.155
TRAK2,423.0
IFNWP2,0.0
AL359458.1,27.0
SLC4A1AP,346.974
HLA-L,146.531
AC004231.3,0.0
MTCYBP24,0.0
AC026458.1,0.0
RPL12P22,0.0
AC007322.2,0.0
WNT10A,9.0
MIPOL1,375.25399999999996
AC025627.2,0.0
PCDHB16,68.223
AC011333.1,0.0
AC008691.1,17.706
CXCL10,1.0
RPSAP17,0.0
MIR4285,0.0
AL137789.1,3.0
AC068473.3,16.276
AC007991.4,41.196999999999996
AC025674.2,7.059
AC023245.1,0.0
RNA5SP459,0.0
AC073475.1,0.0
AC007405.3,0.0
MIR101-2,0.0
KIF17,30.535
RNU6-526P,0.0
RNU4-59P,105.0
AC107953.2,3.0
PRPSAP2,133.24999999999997
KRT16,0.0
AC025588.1,0.0
REEP2,53.284
AC109361.1,21.0
RNA5SP494,1.0
OR4C1P,2.0
C15orf39,770.9989999999999
FAM71E1,1.0
CLIC5,6.0
AL772337.1,3.0
LINC01932,7.0
ALG1L15P,0.0
RPL7P5,0.0
SLC30A10,15.0
HES1,3.0
CWC15,73.0
OR10J4,0.0
AC073657.1,112.53
AC106858.1,0.0
AC005921.2,17.866
AL035425.1,1.0
POLR2K,53.998999999999995
LINC01305,0.0
CLCNKB,3.0
RNU6-1101P,0.0
RNU6ATAC21P,0.0
SOX14,2.0
AL050341.2,37.0
AC010522.1,24.921999999999997
AL357936.1,0.0
SLC35G5,4.114
AC113192.4,0.0
Z98749.3,3.053
AL008721.1,3.0
AL034397.1,1.011
NFU1P1,0.0
AC106827.1,0.0
DDX18P4,0.0
DAB2IP,2.0
SNRPB2,83.0
GIMAP4,261.0
FAM90A9P,2.895
AP003175.1,98.319
AL139247.1,0.0
LINC02296,0.0
TMEM200B,4.0
RAB18,1729.0
LINC01487,0.0
RNU6-1160P,0.0
ZNF436,67.0
MKX-AS1,19.167
LINC02183,0.0
AC105391.1,2.0
RNF222,23.665
MTND5P5,8.0
AC020907.4,15.349
FAM131B,4.0
AC087321.1,0.0
AC006213.3,0.0
MTND6P25,0.0
TSSK2,1.0
ZC3H8,159.591
Z98755.1,13.659
AC104383.1,0.0
AK5,14.0
CAMSAP2,12.0
BRD4,628.5500000000001
ADGRB3,4.0
AC074389.1,1.0
RNA5SP95,1.0
HERC2P4,18.15
RNU1-106P,10.0
ZNF560,0.0
ZNF585A,108.42699999999999
AC079354.1,32.04
TUBB8P10,0.0
LINC02286,0.0
CELSR1,31.000000000000004
ATP5EP2,0.0
PDCL3P6,0.0
RN7SL678P,85.0
AL162399.1,0.0
KIAA1147,365.0
AMZ2P1,34.315000000000005
ST20-MTHFS,73.124
AL162574.1,0.0
RCC2P1,0.0
MIR4729,3.0
RNU7-61P,0.0
AC005808.1,0.0
LINC02096,0.0
AC034229.3,17.849
DEFA8P,0.0
IGHV3-21,152.513
AC004221.1,2.0
AC104564.4,0.0
LEMD1,3.0
AC021744.1,0.0
KATNBL1P6,1.091
CHST7,74.0
UBE2J2,291.001
CDHR4,74.309
DOCK9-AS2,0.0
KLF17,21.691
KIF13B,233.00099999999998
AC010230.1,0.0
PLS3-AS1,107.965
AC018371.1,0.0
AL359706.1,0.0
SLC25A40,503.509
LINC02535,2.0
GAPDHP2,1.0
AC002127.1,1.0
SUMO2P6,0.0
AC022784.5,0.0
RN7SL672P,0.0
RNU6-446P,0.0
AL512343.2,45.0
AWAT1,0.0
TMEM256P2,0.0
AC002558.1,11.026
KCNJ8,3.0
AL590128.1,0.0
REEP1,1.0
RBBP4P3,0.0
MMP7,2.0
ASAP2,19.0
CFAP20,24.999000000000002
SNORD91B,946.0
AC226119.2,0.0
AC103736.1,4.0
COX6CP8,0.0
FOXI2,1.0
MTND4P2,1.0
DNAJB12,186.999
OR4E1,8.416
FABP3P2,0.0
AC110373.1,12.829
RNA5SP122,0.0
ST7-AS2_1,0.0
AC131934.1,1.09
IGHVII-30-1,0.0
AL031430.1,158.656
LSP1P1,0.0
AGR3,0.0
OR6C6,1.203
MAN1C1,223.28500000000003
SETP7,0.0
AC091304.6,0.0
GOLGA8R,65.645
AC022634.2,0.0
IGHV3-43,54.839
AC007036.3,12.950999999999999
SETD1B,581.0
AL132711.1,0.0
AC008638.2,0.0
AC002543.1,1.0
AC015799.1,660.465
WFDC3,12.232000000000001
AASDH,92.0
NME2P1,0.0
AC144836.1,0.0
ZNF177,1.2790000000000001
LBHD1,76.392
AC007342.4,127.99799999999999
MIR6820,0.0
MIR561,1.0
AP006248.5,0.0
AC061975.4,0.0
AC025871.2,0.0
AL117350.1,1.0
FAHD1,20.369
TCEAL6,0.0
DSE,873.3700000000001
AL133457.1,6.252000000000001
GPM6BP3,0.0
RNU6-247P,0.0
C1orf54,1.0
LINC02451,22.421999999999997
TRPC7,0.0
AC016229.1,38.935
RN7SL138P,3.0
AC104237.2,0.0
GSPT2,17.0
OSTCP5,0.0
TBL2,113.089
PKNOX2,46.568999999999996
LDHAP1,0.0
MYBBP1A,39.0
LRCH1,116.99999999999999
AC007610.3,0.0
CHST2,113.0
RN7SL464P,7.476
TPRX1,16.05
RN7SKP211,0.0
BNIP3P18,0.0
COL10A1,2.0
MTCO1P47,0.0
FAM157B,1078.393
LINC01828,94.93299999999999
AC007098.1,0.0
OR6C64P,0.0
LMF1,49.0
AC022513.1,0.0
AC068234.1,0.0
LINC01291,0.0
AC005580.1,1.0
AC008474.1,0.0
SUPT6H,322.862
RNU6-983P,0.0
LINC01813,0.0
PTMAP8,0.0
AL160274.1,4.0680000000000005
AL356020.1,2.0
RIT1,862.047
AL449266.1,0.0
C9orf147,14.0
COPG1,272.0
AL773572.1,0.0
AL035401.1,5.0
BX005040.3,6.871
AC025465.3,0.0
ARF6,707.585
AC092754.2,0.0
AC109460.1,3.0
RNU2-2P,909866.321
KRTAP22-2,0.0
RPSAP18,1.294
AC006150.1,0.0
PCDHGB3,1.0
AC092954.1,0.0
LSS,107.001
ZSCAN31,15.999999999999998
DLX2,0.0
SLC29A2,4.0
AC135178.5,3.076
HOXA10-AS,2.0
ELK1,85.0
SPANXA1,0.0
AC084337.1,2.0
AC145422.1,2.0
AC026470.4,0.0
AL138752.2,1.238
AP003119.2,0.0
MFSD14A,495.3209999999999
AL109936.1,0.0
HMGN1P38,0.0
TEX28,0.0
AC078864.1,2.6180000000000003
AC245517.3,0.0
CATIP-AS1,34.0
LRMDA,93.543
RNA5SP163,0.0
HEXA,497.861
CGB8,0.0
FEM1AP1,0.0
AFF3,226.30699999999996
RNU6-876P,0.0
HNRNPA1P73,0.0
AC010148.1,17.295
MTND2P23,0.0
GSTA6P,0.0
RNU6-399P,1.0
RN7SL479P,0.0
AC016757.1,0.0
PRYP3,1.0
CLIC1,986.4229999999999
GIMAP6,249.0
DLEU2_5,1.0
MRPS21P3,0.0
HCP5B,4.0
LINC00354,0.0
LINC01250,4.0
BOLA3P1,0.0
AC116158.2,9.0
ALG9,242.675
AC024267.4,9.671
AC069528.2,183.35
PTPRD,0.0
AC236972.3,0.0
RNU6-197P,0.0
AC092813.2,0.0
PSMB8-AS1,589.314
AL035411.1,0.0
CCDC190,3.0
AC007993.3,4.138
AC138207.2,7.657
BIRC6-AS2,1.0
AC073912.1,0.0
PER3,25.000999999999998
LINC01224,89.448
BPY2,1.0
AC010547.3,1.0
AL353615.1,0.0
AL118557.1,0.0
AP001065.3,0.0
SKA1,160.886
AC004069.1,41.716
SNRPCP16,1.808
KRT38,0.0
AP000357.2,0.0
MDN1,333.0
AC087749.2,2.0
RPLP0P2,87.35
AC005064.1,2.017
AL590282.1,0.0
ZMYND19,23.0
AC011840.4,0.0
AC096644.1,0.0
AC027308.1,0.0
OR2J3,33.0
MIR3149,0.0
MORC2-AS1,22.244
CFAP57,2.0
AC133528.1,0.0
CCNG1,126.001
AC114755.2,0.0
STRADBP1,0.0
GCKR,35.0
LHFPL3-AS2,43.202999999999996
SYT1,14.0
SSXP5,0.0
AC013467.1,0.0
AC015727.1,0.0
TPST2,782.5120000000002
ZNF354B,63.70899999999999
CASS4,157.078
AL357054.4,4.0
AL137784.3,2.114
AC092168.1,0.0
ZNRF2P3,0.0
RNU6-1123P,0.0
TMEM56-RWDD3,44.053000000000004
LINC02014,2.0
SDHAF3,22.0
RNU2-25P,0.0
DAPL1,8.029
AP001317.1,0.0
TXLNGY,673.8259999999999
AP002008.1,0.0
AC110998.1,0.0
CLDN3,0.0
AC106873.1,0.0
AP003392.1,26.791999999999998
GRPEL2-AS1,2.0
SLC25A15,11.0
VAT1L,1.0
CXorf56,159.95299999999997
AL365204.3,0.0
RNU6-939P,0.0
RNA5SP476,0.0
AC119751.2,2.0
AC018554.2,0.0
AC020937.1,1.0
AL137003.2,34.0
AL513523.10,1.0
AC096558.2,15.97
AL132712.2,0.0
AC015722.1,1.0
SPRR3,0.0
DPY19L4,151.466
LINC01038,0.0
C7orf66,0.0
AL928654.3,0.0
SARAF,1890.213
AC240565.1,13.863
AL590286.1,0.0
VEGFD,1.0
LINC02147,1.0
RMND5B,201.436
KNOP1P1,1.0
C20orf144,26.273000000000003
EDRF1-AS1,21.38
IRAK1,106.839
AL691515.1,0.0
C22orf23,0.0
HMGXB3,103.001
VTA1P1,0.0
MTND4LP9,0.0
OR4R2P,0.0
UBE2V1P15,0.0
AC073569.2,0.0
AL080315.1,0.0
LINC00686,0.0
SRM,36.001
ABI2,229.478
TMEM207,0.0
SNORA13,2662.0
AC011815.1,24.982
AL445490.2,1.0
ALG10B,437.902
CYC1,53.0
C2orf91,33.313
SEPT7,1043.3829999999998
TCERG1L,12.078
LINC00928,0.0
LINC01040,0.0
AC079584.2,3.0
LINC01672,29.299
AC099542.1,14.584
AL354861.2,0.0
AL353784.1,1.001
C15orf32,0.0
AL731577.2,25.316
AC079203.2,0.0
HMGA1P1,0.0
CDH17,45.766
KIF28P,1.003
GYPB,178.888
AC092807.1,0.0
AP003355.2,2.0
AC020765.3,1.227
RN7SL745P,7.0
RNU1-136P,259.5
AC132938.4,0.0
TRAJ38,2.0
TMX2P1,1.895
AL353691.2,0.0
AL590004.1,0.0
RNU6-924P,2.0
CXCL13,1.0
UBTFL6,0.0
DCTN2,143.924
TRIB3,12.101
RBP5,0.0
PCLAF,182.06599999999997
AC011471.1,0.0
AL662889.1,2.0
AC069544.1,13.089
AC010177.1,0.0
AC093300.1,0.0
RPL23P11,0.0
CEP290,62.00099999999999
AC004241.3,14.0
RNU6-571P,0.0
ARL2BPP2,0.0
AC247036.6,25.464000000000002
SEH1L,289.57
FERD3L,1.0
AP005264.6,10.045
SMIM11B,72.117
LINC01974,1.0
AC010631.1,0.0
RPL23AP45,0.0
AC084782.2,0.0
RPL31P12,0.0
LINC01787,2.0
PRRT2,2.0759999999999996
KCNQ5-AS1,1.0
YPEL5P2,0.0
EIF2S1,149.58700000000002
ITGB6,10.0
FHAD1,60.485
RNU2-63P,11.0
GUSBP8,0.0
AC013429.1,1.0
IGHVIII-51-1,0.0
AFAP1-AS1,25.213
AC100832.2,5.83
LINC02361,6.0
AL450992.1,117.26299999999999
ENPP7,1.0
UBL7-AS1,79.84900000000002
AL662884.1,257.58299999999997
CDK2AP1,26.754
RNA5SP70,1.0
RN7SL743P,13.0
ASXL2,646.9999999999999
FAM167B,0.0
CLCNKA,2.0
AC073834.1,0.0
NPM1P38,0.0
PRR20A,7.0
THAP12P7,12.545
AC114489.1,7.096
OR6R2P,5.792999999999999
AC092821.3,30.244
AC012313.5,13.81
MINOS1P3,0.0
AC026362.1,24.557
AC018558.5,1.0
AC116353.1,0.0
RN7SL820P,2.0
AC073310.1,0.0
RNU2-44P,0.0
LINC02322,1.0
THEMIS3P,1.0
TF,15.84
SNRPCP4,0.0
AC090543.2,2.6910000000000003
AC002059.1,0.0
BHLHE23,0.0
AL022313.2,29.0
DNAJC16,262.47299999999996
SNORD115-5,0.0
AL356968.2,0.0
RNY4P20,0.0
RNU7-172P,0.0
AP001922.3,65.0
FIRRE,64.709
AC018554.1,28.0
SNORD114-15,0.0
BIN2P2,0.0
RN7SL817P,6.644
AC096775.1,0.0
FAM231A,0.0
ESS2,59.0
AC016710.1,0.0
SNRPCP14,0.0
RNU6-1031P,0.0
HAR1B,1.0
AC127496.4,0.0
KANSL1,1373.085
SLC16A12,14.515999999999998
NUCKS1,361.19300000000004
SNRPD3,90.802
RPL15P13,1.001
AC023511.1,41.63
COX4I1,315.929
AC005740.3,5.932
RNU4-51P,7.0
LINC02537,0.0
AL139400.1,0.0
CHIA,3.0
RNU6-220P,1.0
EIF3EP1,2.0180000000000002
KYNUP1,0.0
AC006840.1,0.0
AC009518.1,2.0
GTF2I,718.344
AC004223.4,0.0
OR4G1P,11.185
AL022318.4,0.0
AC008763.3,0.0
AL583839.2,0.0
BX324167.1,8.941
IQCA1L,1.0
MTOR-AS1,0.0
UMODL1-AS1,0.0
UGT2A3P7,0.0
TENM4,27.009
GRTP1,11.174000000000001
BEST1,614.408
AC011298.2,0.0
FBXO6,50.401
PDXK,818.9970000000001
LINC02519,1.0
AC244090.1,0.0
RPS15AP40,0.0
AC091551.1,8.308
SNORA80A,319.064
IGLL4P,0.0
RNA5SP352,149.188
AP001412.1,15.0
DDX25,79.437
NT5C2,1817.705
AC079602.4,0.0
LINC01134,67.321
AC137527.1,30.97
SEC16B,13.0
ZNF280B,53.553000000000004
MSGN1,0.0
DNAJC19P5,19.0
CAHM,8.0
ADAMTS17,37.257000000000005
AC107896.1,0.0
AC062028.2,0.0
AC010738.1,0.0
ZNF683,17.0
AP001284.1,0.0
YWHAZP1,1.0
RPL12P33,0.0
AC091544.8,0.0
AC068724.2,5.0
AC040914.1,0.0
AC091180.3,3.0
AC069368.1,124.714
AC091027.1,0.0
UBE2Q2P4Y,1.0
AC079230.1,0.0
GSN-AS1,24.476999999999997
AL592221.1,0.0
MATN3,0.0
AC114737.1,0.0
CHEK1,130.523
AC068446.3,0.0
EEF1A1P3,126.31200000000001
HHEX,327.0
GRIN2B,39.058
TMPRSS11BNL,47.745999999999995
AL357137.1,1.0
MAPK3,254.62800000000001
AC136428.2,0.0
KBTBD2,984.956
ZSWIM4,27.0
TRIP10,2.0
AC100793.3,2.0
DSTN,113.057
METTL7AP1,0.0
AL671883.2,0.0
TFG,281.0
DSCR4,1.0
RBMY1A3P,0.0
TAL2,0.0
AP001527.1,30.335
AC004022.2,0.0
MROH5,1.0
AC135050.4,15.552
ZNF224,523.281
AC069213.1,2.0
AC013643.3,31.0
IMPDH1,550.4649999999999
RN7SL731P,17.623
PRH1,9.826
AC092999.1,100.204
FAM90A3P,0.0
AC020914.4,0.0
AC004908.3,11.0
OR7G15P,0.0
PGAM1P12,0.0
COPZ1,171.0
YRDCP1,0.0
CD59,292.24699999999996
OSGEPL1-AS1,71.914
AC023158.1,0.0
AC131238.1,0.0
AC092725.1,0.0
RN7SKP237,7.249
HIST1H1D,82.0
AC022424.2,0.0
RNU2-38P,1.0
RNASEH2B,261.912
OPN1MW2,0.0
ZNF582-AS1,62.0
AC005697.1,0.0
KRT8P27,0.0
PPP1R18,568.001
SNRPGP3,0.0
AL109810.1,0.0
AC023128.1,0.0
MIR3145,0.0
AC009630.3,0.0
RPS6KA2,15.0
FAM90A16P,2.895
AP001999.2,4.8919999999999995
AC022017.1,0.0
AC111170.2,5.0
AC113410.3,9.0
AP003385.3,0.0
ACVR1B,261.0
DNAJB9,112.0
KRT84,0.0
CIB4,0.0
CLRN1-AS1,112.92
PPM1AP1,0.0
THRIL,54.525
BVES,46.566
RNU6-1017P,1.0
TSR1,39.13
API5P1,0.0
AL445209.1,0.0
PIGQP1,0.0
LINC02431,7.0
AC096631.1,8.831
NDUFS5,33.0
AC005351.1,0.0
AC103691.1,72.0
MTCYBP22,0.0
LIN28B,14.901
SCGB3A1,0.0
AL513043.2,0.0
HK2,462.0
AC012182.1,0.0
AL049539.1,64.0
ARHGAP42P1,1.0
C17orf82,0.0
GML,6.0
LINC01301,22.476
LINC00427,0.0
SOX17,0.0
AC046195.1,10.222000000000001
AC090971.1,0.0
SCUBE1,66.079
AC073264.4,0.0
IGHJ5,71.335
Z82190.1,0.0
AL035427.1,1.0
AC000035.1,0.0
RNU6-1042P,0.0
RPS27P22,0.0
RNU7-186P,0.0
AC117386.2,0.0
IGLV3-30,0.0
AC026415.1,0.0
AL450489.1,0.0
USP1,194.0
AC006116.9,6.0
RGS21,0.0
AC000362.1,0.0
AC083904.1,0.0
AC010320.1,6.091
NPM1P25,15.911
RPL23AP69,0.0
AC083841.4,0.0
AC010655.1,0.0
RPL34,418.792
PTPRK,36.518
TAF1C,147.0
MIR3618,0.0
NME9,4.1080000000000005
EXOC2,127.0
C1QTNF1,7.013
DKC1,188.981
LINC00678,3.213
AC099066.2,0.0
ACACA,125.21100000000001
HIST1H2AK,16.173
RN7SL70P,3.3489999999999998
DMXL2,3093.390000000001
AC008013.3,0.0
AC233992.3,1.0
AC011466.2,0.0
PTPN2,479.358
AL441943.3,0.0
AC073465.1,0.0
SAMD12,37.839999999999996
SNRPCP2,0.0
C1QBPP1,0.0
SCARNA1,1732.0
AC093850.1,0.0
LINC01781,2.125
NDUFB4P6,0.0
OR52T1P,3.0
AC027343.3,0.0
FLJ20021,0.0
ZBED8,9.0
TUBG2,6.359999999999999
MIR5587,0.0
TTC36,3.0
AC107398.2,0.0
RPL39P28,0.0
UBXN8,52.536
IFNA17,0.0
MIR33B,0.0
IL17RC,23.238
HTN1,184.15400000000002
AC020913.3,5.0
AC022395.1,1.0
DEFB132,0.0
PRAG1,24.0
PRRX2-AS1,0.0
MIR5589,0.0
AC008695.1,0.0
SNX24,19.0
AC018558.1,0.0
TCHH,2.0
HSPE1P25,1.0
AC008410.1,0.0
AC009041.2,17.313
TSPY25P,1.0
WDR59,320.179
LINC01904,0.0
AL391244.3,117.95700000000001
AC111000.2,0.0
LGR6,10.097000000000001
C1orf194,1.0
C1QL4,1.0
RNY4P29,1.0
AL138799.1,0.0
PFKFB2,536.7709999999998
MIR6777,1.0
DNAJC9,101.88999999999999
SOX21,0.0
RNU6-1154P,0.0
PCNPP2,0.0
FAM238A,21.625
SCARNA11,502.0
AL603865.1,1.0090000000000001
LINC01036,15.79
LINC00375,0.0
AL008638.5,10.655
MINDY1,680.5799999999999
AC126121.1,0.0
IFNA1,0.0
AL355312.3,0.0
FANK1-AS1,0.0
GLRX3,322.323
SIPA1,359.20000000000005
AC117395.3,6.9110000000000005
AMD1P1,0.0
DIRAS1,6.0
NETO1,4.0
AL441992.1,4.0
RN7SL516P,0.0
FAM35DP,1.7169999999999999
AC093484.1,14.857999999999999
TBC1D9B,160.529
AC012488.1,0.0
ARL5A,422.556
AC005225.5,41.0
LATS2,235.0
DPP9-AS1,1.0
C20orf85,0.0
SNORD14A,461.0
ALDOA,705.3309999999999
AC233724.7,0.0
RFPL3-AS1_1,0.0
AL590682.1,0.0
BNIP3P19,0.0
AC106707.2,7.0
AL359643.2,1.0
ADIPOR1,2004.9999999999998
CRIP3,14.807
EPHA4,56.705999999999996
ANKRD33B-AS1,0.0
TJP2,124.031
GAD1,10.0
ARAP2,609.047
LYRM7,266.762
RPL12P23,0.0
AL360182.2,2.0
AC091078.1,15.325
AC090358.1,2.9160000000000004
DHCR7,6.0
CFP,973.566
LINC02501,0.0
DSCR10,0.0
USP4,1515.4319999999998
FOCAD-AS1,0.0
AC016747.3,32.925
AP001496.2,0.0
PPARGC1B,214.822
ACTR3,4266.240000000001
SUMO2P19,0.0
BCL9P1,1.0
GOLGA7,237.00099999999998
AC090525.2,0.0
KRTAP5-6,0.0
RNA5SP387,728.7760000000001
AC009121.1,0.0
AL359704.2,0.0
AC015726.1,24.0
AC243312.1,0.0
ZNF211,68.441
MIR4804,1.0
RNVU1-1,406.694
PLXNC1,3352.0010000000007
ARL2,42.647
AC027458.1,0.0
KATNAL1,154.329
IGHV3-11,62.955
RPL30P9,0.0
S100A14,0.0
AP000911.3,20.375999999999998
ERP29,194.246
AC011493.1,0.0
ARL14,1.0
AC083760.1,0.0
DDHD1,601.696
TCP11,0.0
MRPL24,23.999
PPIE,248.352
AL121949.2,0.0
AP000568.1,0.0
LINC01845,0.0
KF459542.1,2.0
RNPS1,403.53200000000004
ZNF736P11Y,0.0
LRCH4,846.571
ZNF668,17.0
IMPDH2,50.0
AC245369.4,3.352
IZUMO1,48.376000000000005
RNU6-105P,1.0
AC092919.2,5.0
AL163974.1,0.0
AZU1P1,0.0
PPIL1P1,0.0
AC016912.1,0.0
AC245369.7,20.055999999999997
ADAM28,217.25099999999998
RNU1-76P,0.0
MIR4723,0.0
USP11,42.00000000000001
NAV3,36.519
AC104116.1,0.0
AL356218.1,2.0
AC114728.1,0.0
PLCG1,108.00000000000001
EEF1A2,1.0
KIF20B,46.0
AC009852.2,0.0
GPR151,0.0
MUC17,4.0
AP000439.4,0.0
AL035530.2,8.0
IGHVII-1-1,0.0
Evf-2_5p,0.0
CLDN25,0.0
AC092747.1,1.0
AL845472.1,168.803
SPECC1L,117.15400000000001
AL157407.1,0.0
AC096576.3,14.0
EFNA3,0.0
RNU4-70P,1.0
PRNCR1,442.12
MTND5P34,0.0
AC147055.2,0.0
LINC02238,0.0
TIMM44,49.448
TMEM5-AS1,0.0
UVRAG,463.2509999999999
RNA5SP467,0.0
AC010487.1,0.0
LONP2,570.355
AC087318.1,1.0
EREG,148.777
AC007876.1,3.062
ZNF653,9.0
RN7SL513P,1.055
FBN2,104.0
MDC1,51.998999999999995
MAP6D1,12.999
AC008751.2,0.0
AC006987.4,0.0
SLC22A31,6.0
AC003686.1,0.0
AP003352.1,151.817
MGEA5,4379.0
AC022613.1,2.0
OSTCP6,0.0
STX12,315.0
IRS3P,21.462
EIF4A1P13,0.0
MLLT10,260.63000000000005
AC069155.1,0.0
AF123462.1,0.0
HAUS4,325.736
AC009220.1,0.0
ZC3H7B,141.512
RPL39P36,0.0
MIR4325,0.0
CNTFR-AS1,2.0
COA3,36.0
PABPC1P10,0.0
LFNG,390.001
AC103834.1,0.0
KRT82,0.0
SHISA3,1.0
STX17,178.06099999999998
