gene_name,HH003_A3_SA_S5
TMPRSS9,15.0
USP19,208.999
ZNF114P1,0.0
MIR4533,3.0
AC007750.1,37.606
AL049779.3,7.4239999999999995
AL022345.3,2.0
AC012183.1,5.0
AC067940.1,3.0
AC114744.1,95.0
NDUFA5P7,0.0
RN7SL687P,18.86
AC007613.1,82.26100000000001
AC007275.1,6.0
RIMS3,34.0
AL021155.1,2.0
RNA5SP235,1.0
CUTC,105.111
AL137058.3,144.156
LINC00652,812.5029999999999
FAM71B,16.0
MIR376A1,0.0
AL845331.3,25.464
AL049836.2,2.0
LINC00226,11.0
FRMD6-AS2,9.0
C17orf107,12.599
MEOX1,11.0
AC109462.1,0.0
AC019178.2,13.073
AC237221.1,4.0
LRIT2,14.0
AC011444.1,14.0
FAM223A,28.215
ZSCAN10,26.314
IGKV1-13,0.0
OFD1P2Y,7.0
C1QA,43.0
TNPO2,87.99900000000001
AL049646.1,208.09799999999998
AC069133.1,7.0
GRB14,22.0
AC006020.1,24.0
TRIM9,43.001000000000005
CD160,115.732
AC130709.1,15.540999999999999
RPL15,1047.2089999999998
AC136624.4,1.506
OR4F21,5.577999999999999
HIST4H4,211.214
FAM186B,26.25
AL035458.2,1.167
TIMM17B,114.779
POLR2J,17.73
LINC02496,3.0
RPSAP14,1.4369999999999998
Z69890.1,1.0
RNU11,989.966
SNORD104,390.0
AC113189.3,2.4090000000000003
AC009656.1,2.0
MIR378E,7.0
MIR3929,7.939
RCOR2,23.0
PKD1P6,90.79899999999999
AF228730.7,220.401
AC011095.1,42.32899999999999
CCL20,10.0
LZTS1-AS1,8.113
RPS15AP12,3.415
MIR3168,0.0
HSPA8P11,13.106
IPMKP1,8.304
MPND,9.126
SLC10A1,122.0
AL157813.1,38.0
LINC01048,8.746
FBXO21,113.169
GAL3ST2,1.0
AC135983.1,11.85
MIR662,0.0
NAV2-AS2,3.0
NFU1,35.631
AC144522.1,31.766
ALOX5AP,426.99999999999994
GPR63,96.226
LINC01331,5.0
VSTM5,24.0
AC107027.2,0.0
AC060764.1,0.0
DBF4P1,28.586
TOB1-AS1,24.105
LINC02562,7.0
SNORA7B,201.233
FAM96A,139.285
IMP4,100.16199999999999
ARAFP3,4.0
BTG1,748.316
RNU6-803P,0.0
AL020989.1,0.0
RPL27AP5,2.006
ADAMTS9,143.16
HGS,241.85399999999998
AC068057.1,3.0
MRPS18BP1,0.0
AL513550.1,35.106
AC020658.1,0.0
LENG9,3.391
FBL,48.653
TRAJ37,3.0
RNA5SP168,5.0
AL162274.1,35.457
MRPL57P6,2.0
AC007743.1,4738.641
MTND5P4,2.0
TRGV5,4.298
DCC,116.881
SLC44A2,1009.7659999999998
AL136454.1,3.417
ZNF295-AS1,4.0
ACOT2,45.732
AC027307.1,6.0
GYPB,488.151
AC024405.2,293.0
AP000472.1,34.469
AL035458.1,7.892
AC007795.1,3.0
Z85994.2,2.0
AL445437.1,18.0
RNU6ATAC11P,1.0
KRTAP10-3,11.433
CICP5,8.123
UBE3A,579.5720000000001
AL512353.1,40.902
ADGRE4P,139.455
AL591424.1,2.522
RN7SL100P,8.0
RNU2-5P,3.0
RPL5P3,3.0
AC073218.1,1.0
AC036176.1,4.2860000000000005
LINC02540,7.0
IMPDH1,370.859
TBK1,256.03
HYI,8.201
RACK1,726.808
LINC00092,52.385
IGHMBP2,242.927
SAMD9,368.0
AL356130.1,16.0
SGPL1,394.472
AC026336.4,6.0
PXN,903.5229999999999
DUX4L21,0.0
AL352955.1,3.0
AC098847.1,2.0
STPG1,276.38
AL008723.2,12.0
AC090673.2,2.0
AC098649.1,2.0
ZNF211,50.254
ARMC5,48.282
AC231533.2,3.641
ANKRD24,7.0
SSR1P2,10.0
CEL,6.905
RPL37P3,3.0
AC111000.5,9.347999999999999
FAM122B,133.0
TLR8,1006.0
LINC02495,187.944
MIR6871,0.0
LINC00354,0.0
AL590422.1,5.0
AC092723.2,10.343
C4orf51,5.0
MARC2,16.999000000000002
AC090574.1,0.0
B3GAT3,61.40400000000001
MIR103B2,0.0
AL138916.1,2.0
WDR88,18.0
AC007406.4,4.0
PDE1A,46.233000000000004
UBR5,1179.5620000000001
KCND1,40.0
LINC01197,155.143
AC008392.1,50.04
AC006157.1,3.0
AL390882.1,4.0
CDC42EP3,1148.482
AC093599.1,5.0
LAMTOR5,213.531
AC018682.2,18.179000000000002
MAP9,84.248
COL6A3,326.916
LRRC57,1115.4250000000002
IKZF2,162.0
RN7SKP124,2.0
KPNA1,480.924
GTF3C2,297.616
AC069157.1,2.0
MIR4632,0.0
ISCA2,144.71800000000002
AC009161.1,2.0
MTND2P28,63.28
OR6V1,4.0
NPFF,0.0
AC025287.2,71.0
MTND2P12,55.771
ZFX,371.5540000000001
AC138057.1,7.0
KRT18P53,0.0
AL138921.1,27.976
C10orf67,88.78
RN7SKP134,25.686
AL590639.1,26.0
MIR4262,1.0
LILRA5,459.855
TANK,602.0
ZNF619P1,2.0
ACTR3BP4,9.799
AC090425.2,6.0
ZNF542P,286.12100000000004
IRX6,11.0
AL445383.1,2.0
AC021683.2,14.0
HNRNPA0,298.0
RNA5SP437,1.0
AC123912.2,81.996
AC015468.4,8.0
AC125611.2,13.0
AP003170.2,4.406000000000001
FAM104B,132.384
TRBJ2-1,1.0
FAM124B,85.54799999999999
KRT18P7,6.0
AL357373.1,0.0
LSP1,570.219
ABCD1,54.503
MS4A4E,80.979
MIR4637,0.0
AL157904.1,2.0
AC090138.1,9.185
Z92544.1,2.0
GS1-279B7.1,43.108000000000004
AC073176.2,7.0
AL512656.1,1.065
AC005996.1,61.55
PPP1R3F,35.217999999999996
RNU7-90P,2.0
ADAMTS19-AS1,3.0
AL512504.1,2.0
IGLV3-10,5.0
HIST1H2BD,255.884
CNTNAP3P1,23.372
TIRAP,118.776
AC005520.2,4.0
AC002984.1,2.0
LINC00886,92.439
RBMX2P3,5.0
LIPJ,41.00000000000001
SNX19,450.63199999999995
SNORA74C-2,5.731
AC136619.2,8.341000000000001
WNT5B,16.0
DCAF13P2,18.0
TRIB2,55.998999999999995
RHBDD2,63.253
TXLNG,53.733000000000004
LINC01959,16.0
LINC00316,4.0
ZNF415,63.709999999999994
AC073349.1,2.29
KCNQ5-AS1,7.0
AC108451.2,4.0
POR,159.648
AL139120.1,9.0
RN7SL684P,10.0
WEE2,33.345
AL441992.1,14.0
FP565260.1,88.588
PEX10,10.574
TP53TG3HP,2.0
SATB1,390.918
AC117503.1,7.0
AC006974.2,14.0
AC142472.1,23.0
TTC9B,18.0
AC004542.1,0.0
RNU6-1199P,0.0
AC125232.1,101.83
AC008669.1,54.0
MIR7157,0.0
AL591926.3,12.0
DIAPH3-AS2,2.0
RN7SL689P,0.0
RNU6-918P,1.0
NCR3,27.0
Z98949.2,1.0
SNHG27,27.805
DDX6P1,14.105
SPATA20,35.223000000000006
NOS2,15.0
MIR4742,7.0
AC109347.2,11.0
RSPH4A,19.0
AARS,180.85000000000002
AP001056.1,37.754
FP671120.1,10050.927
AC093392.1,106.109
AC072062.1,44.983000000000004
BRD7P2,9.857999999999999
OR52L1,4.0
LINC00396,3.0
RN7SKP269,18.004
MIR526A2,0.0
FAM83H,35.333
U47924.2,0.0
OTUD4P1,26.445
AL161420.1,2.0
AC108734.2,3.0
AL135818.2,15.149000000000001
ART4,60.066
AL138787.2,17.447
UBE2NL,3.1039999999999996
VPS13A,536.9870000000001
FAM171B,52.583
AC009879.1,88.167
MAU2,386.63399999999996
TRIM31,28.183
RNU6-465P,8.0
AC008440.3,3.1
NOC2LP2,11.0
AC005225.4,3.0
F13B,21.0
OSBPL11,375.0
RNU6-949P,0.0
RNA5SP423,1.0
AC079385.3,5.0
ZSCAN12P1,12.0
AC073578.2,3.0
AL109741.2,3.2039999999999997
EEF1B2P2,5.229
AC003101.1,0.0
AP000426.1,1.643
UTS2B,551.434
AC131212.1,2.0
RNU6-1299P,0.0
AC005086.4,52.912
RN7SKP48,10.031
LINC00692,58.879
AC129915.3,3.0
RPL36AP33,10.0
RNU6-713P,1.0
OR6C69P,9.0
HEXB,275.145
IGHV3-23,43.254
ADAMTS1,91.20100000000001
AL591806.3,0.0
AC091799.1,2.0
EXPH5,208.17299999999997
MIR885,0.0
TAS1R2,5.824
AC020892.2,1.0
RNA5SP50,16.07
HNRNPABP1,27.253
AC114550.2,4.0
PHF2P2,15.0
NAT6,13.0
LRRTM3,16.0
EIF4A1,295.88699999999994
RBMX2P4,2.0
AC025263.1,48.0
UBTFL8,6.0
ANKMY2,33.0
COL11A2,52.0
TCP11L1,154.62099999999998
SNORD74B,0.0
NHP2P1,11.853
MIR6069,0.0
AC104777.2,11.0
LINC02200,11.0
EFEMP1,32.0
AC093311.1,27.0
LINC01892,61.373000000000005
C22orf24,10.0
SQSTM1,478.945
MUT,64.0
RNA5SP146,1.0
ABHD17AP4,2.2
AC022400.4,3.0
ZNF771,82.39
ST7-OT4,39.509
AC006450.3,15.022
OR6R2P,13.312000000000001
MIR4430,0.0
RNU6-534P,0.0
ZCCHC11,602.569
AC023136.1,35.765
AL158835.1,1116.3339999999998
UNC93B1,145.154
DKK3,19.0
AL590385.2,19.131
OFD1P8Y,8.687999999999999
RN7SKP113,2.0
AJ003147.1,1.0
PRKCQ,67.0
AC099494.1,46.916000000000004
RPS24P6,0.0
AC004775.1,6.0
ADAMTSL4,739.479
SCNN1B,20.0
SUMO2P8,42.882
AC026904.4,1.0
TBKBP1,71.0
SAT1,1629.0
MIR99B,0.0
OR5G4P,6.0
SPRTN,138.034
LINC01036,46.306000000000004
DYNLRB1,63.00000000000001
RPSAP53,1.113
AL008721.1,5.0
FAM43A,28.0
AC012157.1,15.758
RFC3,52.0
LINC00460,8.0
AC103996.3,6.0
POU5F2,830.587
ZNF804A,36.711
SDF2L1,2.0
ALDH6A1,278.934
AC008033.1,8.041
AC023827.1,0.0
AC018797.2,5.0
SERPINB11,41.968999999999994
FAS,267.001
LINC02206,5.357
AC106886.5,214.11599999999999
AL136131.1,5.0
RTCB,58.00000000000001
AC009948.4,48.867
ACSM5P1,12.142000000000001
MIR663B,80.99600000000001
AC022903.1,3.0
CLCN6,193.457
AC097658.2,15.995
MIR1273C,1.814
AL663058.1,1.047
SPG7,552.9889999999999
MYL12A,459.017
MTERF1,180.69800000000004
URGCP,134.11999999999998
BX510359.8,0.0
AC009509.1,61.605999999999995
TSN,246.067
RNA5SP67,0.0
SUCLA2P1,13.725999999999999
MRPS10P2,15.0
CBFA2T3,83.0
THEG,17.0
AC010740.1,2.0
EXOG,179.671
AL138724.1,5.528
FAM53A,17.0
LHX5,9.0
AL139023.1,45.5
SPDEF,5.0
AC090510.1,41.641
AL157359.1,3.0
AC009118.3,59.007
AC008035.1,2.0
FGFR1OP,932.414
SYPL1P2,5.0
AC027796.3,23.299
NUP35P2,11.0
TPT1P8,2.0
LINC02039,5.0
KRT80,41.076
ZNF607,36.0
ATP8A2,80.2
CERS1,3.745
FGFR3P6,1.0
MIR6074,3.0
AL359955.1,69.473
RNU6-1179P,0.0
AC012671.1,1.0
ARHGAP26,1911.482
RGR,348.81600000000003
TISP43,105.894
AC073592.4,4.0
FAM135B,149.659
AC026366.1,106.78399999999999
RFPL4AL1,1.403
AL356961.1,19.0
C22orf23,3.0
LINC02163,30.759
AC020743.2,8.0
AC010335.1,11.561
OR10J4,8.0
DERL3,7.0
AC007000.2,137.0
RAD23B,408.655
PRRC2C,1149.7730000000001
AC006355.2,7.0
RFX8,14.0
IGKJ4,6.0
RPL30P11,10.565
AC005757.1,25.816
AC124864.2,2.0
MIR580,0.0
AC079841.1,5.0
MIEF2,72.145
ATCAY,123.92100000000002
AP002770.2,0.0
AC138517.1,3.0
MIR4454,7.0
RNU6-493P,0.0
SLC35A3,1021.8660000000001
RBM44,65.24900000000001
RPL23AP8,1.4869999999999999
TMCC3,282.284
AC063980.1,9.924
AL354732.1,19.0
AC034232.2,3.0
AC092718.5,11.18
LINC01366,5.045999999999999
CCDC36,103.95100000000001
SOX3,6.0
RFX7,168.0
CT45A6,0.0
IFNE,9.0
C14orf159,1026.895
IGHJ5,7.315
AC022730.3,5.5729999999999995
AC108067.1,11.982000000000001
CT45A7,11.415
RNU6-131P,0.0
KRT18P41,2.02
FGF23,1486.14
CPA1,13.0
RPEP4,12.0
RN7SL647P,32.717
AC005531.1,85.434
KCNG3,36.0
AC013476.1,14.0
AC010266.2,20.0
OR1D5,2.725
RN7SL138P,16.0
AC092336.1,6.612
FLJ27354,16.205000000000002
RNA5SP509,0.0
AGER,93.001
TXNL1,387.882
CYP2F1,34.172000000000004
AC006840.1,3.0
AC096536.1,2.0
AC120036.4,0.0
SNORD50B,5.636
AC092634.7,0.0
APOBEC1,20.0
AP003400.2,6.0
AC008438.2,4.0
RAB31,1086.9989999999998
ZNF484,83.00000000000001
FOXG1,41.0
SUB1,774.104
DERL1,517.077
AC244453.1,0.0
MIR4512,3.0
ITPR1-AS1,5.0
RPL7AP66,0.0
RPL10P5,1.0
EIF2A,167.108
HARS2,249.701
WDR4,27.999
AC022784.4,8.0
AL353572.3,5.0
FAM184A,59.99999999999999
TBC1D32,1280.566
YWHAQP9,3.0
AC090857.2,6.0
RN7SKP133,12.005
SERPINA6,8.0
AC027575.1,16.505
PRR7-AS1,95.212
AP001122.1,155.05599999999998
PARVG,470.42300000000006
LDHAP2,71.406
AC090236.1,0.0
RPL23AP67,8.738999999999999
PARP16,28.274
RPS12P5,0.0
MTND5P21,8.0
PRSS23,559.833
RN7SL209P,1.931
OR10H4,14.174999999999999
DTD1,126.932
C2orf72,18.0
AC025682.1,52.705000000000005
AC009166.2,91.611
AC099793.1,3.0
C15orf48,12.0
AL590240.1,0.0
AC112722.1,4.0
TGFBR2,805.0
AP000550.4,0.0
ADGRF5P2,7.818
OVAAL,4.038
AC091230.1,16.639
LINC01701,1.0
ACO2,109.991
SSX1,13.48
RPL7P49,7.0
UNC93B7,0.0
ABCB10,316.789
MIR636,0.0
BNIP3P28,73.68
MIR3960,0.0
MIR145,1.0
RFX3-AS1,33.693
AC096570.1,2.0
MADCAM1,9.0
GBP1P1,21.887
RPL21P90,2.008
AC002056.2,2.0
AL049544.1,5.835
AC021733.1,10.49
SREK1,943.366
AC094108.1,18.531
KRTAP4-3,2.0
AL356417.2,3.0
LINC01467,14.298
GAPDHP19,3.0
RN7SKP163,39.981
RBMY3AP,2.0
AC108114.1,0.0
RMI2,25.0
AL450304.1,1.0
CENPE,120.99999999999999
AC027451.1,0.0
AC106821.1,6.0
SLC7A3,17.0
ASPHD1,34.845
AC010132.1,1.0
AL158801.3,15.0
AC112229.3,9.203
SERBP1P4,9.363
RASEF,773.681
TTC23,64.136
H2AFB3,0.0
GPC5-AS1,9.0
AL845552.1,19.825
AP002026.1,113.457
SNORD115-15,0.0
TARS2,262.16700000000003
SLC28A2,236.476
AC026884.1,0.0
HSPC324,3.0
FNDC3B,1550.6210000000003
AC011899.2,94.0
RNU5A-8P,9.057
STK38,531.0
RNU6-346P,0.0
HMGB1P20,6.0
HLA-DPA2,3.0
TMEM161BP1,12.209000000000001
RPAIN,391.364
DIS3L,154.666
AL117382.2,2.0
AP000244.1,0.0
PAK5,30.0
AL591704.2,0.0
EML5,56.753
AC241377.2,8.224
AC092574.1,10.0
AP000553.6,0.0
MUC12,276.0
PYGM,152.364
VGLL4,233.45700000000002
GSTM2,756.615
EIF2AK3,78.403
PAX7,43.0
RN7SL386P,0.0
MIR28,0.0
LINC00877,171.00100000000003
NCAPH2,77.16
RPP40P2,3.0
ICAM5,15.0
AC009120.4,17.0
HLA-L,531.0550000000001
QKI,2702.274
NUP107,344.857
DGKZ,264.757
Z85995.1,0.0
AC011270.2,9.0
AL133351.5,1.0
AC114550.3,4.4830000000000005
IGLV3-27,2.0
AC090912.1,6.0
AL354694.1,4.0
AC006305.2,5.0
AC100830.1,104.523
AC009269.6,3.0
AP1S2P1,3.0
AC010731.2,1.0
AC093725.2,55.293
AL033384.1,71.219
AC011365.1,52.495
AC010615.3,2.138
NOBOX,11.0
RABGAP1L-IT1,1889.994
AC012186.2,7.992000000000001
KDM5C-IT1,29.846999999999998
GOLGA2P2Y,6.4110000000000005
PRKN,87.10399999999998
B3GNTL1,254.642
AC068228.2,3.0
HTT-AS1_2,1.0
AC092142.2,0.0
SLC34A2,84.32900000000001
RNU6-990P,1.0
MZT1P1,0.0
AL929472.4,7.0
ERO1A,947.5490000000001
AP000235.1,20.0
KARSP1,12.0
SYS1-DBNDD2,2.835
AC008738.7,0.0
ZNF688,96.68299999999999
MT-TR,67.0
AC064862.1,2.0
AP003465.2,7.0
RN7SL49P,9.001
AC011405.1,96.659
IGHV3-19,3.075
AC091304.4,1.869
AL591643.1,94.43700000000001
AC074237.1,4.162
AC092115.2,54.309
MIR3978,7.0
RN7SL58P,27.554000000000002
ANXA2P2,6.531000000000001
AC009690.2,45.202
AIF1,263.001
FAM49B,2091.9139999999998
ZNRD1-AS1_3,0.0
ANP32D,12.058
VDAC1P5,1.038
RNU6-165P,3.0
AC022146.2,55.953
LY6G6D,0.0
ZFY-AS1,3.0
EXOC6B,176.392
AC106038.1,50.0
AL121914.1,2.613
LRRC70,49.306000000000004
AC113139.1,4.0
AC099654.11,10.0
EML2,289.05999999999995
RNU6-1117P,0.0
LINC01150,23.234
AL356863.1,31.22
DDX39BP1,2.0
AL512303.1,9.0
HMMR,74.0
RNA5SP274,1.0
AC005274.1,3.0
AC013489.2,7.0
DNAH3,202.722
RNU7-134P,0.0
BOLA2P1,1.0
RNF113A,6.03
MIR5091,1.0
RNVU1-17,132.013
AC141424.1,15.0
ITGB1,536.333
IGHD1-20,0.0
SAMD15,59.885
AL358075.1,5.0
OR4A3P,13.54
AP000889.2,10.0
RNU6-875P,5.0
AC009804.1,6.0
SCARF1,218.79799999999997
AC093519.1,4.0
SELENOH,126.855
C19orf54,60.807
PIWIL1,60.089
HNRNPA1P43,6.431
AC136469.1,21.805999999999997
LRRN3,87.086
AC005517.2,1.0
ZNF3,125.691
AL136528.2,3.0
HSPE1P22,3.0
ZNF90P2,3.0
ANKRD65,31.147
KRT8P26,38.0
AC124283.1,0.0
AP000593.3,3.0
RNF183,23.0
UBXN4,491.7969999999999
AC064862.6,29.680999999999997
LCE3C,0.0
PKMP3,4.0
ZNF746,896.162
IPMK,1174.2
LINC01435,108.95599999999997
AC108145.1,1.0
SPATA31B1P,18.369
RNU4-77P,4.0
STARD9,504.13599999999997
CHPT1,1747.59
ATP5F1P1,17.0
STK39,69.999
SFRP4,37.0
AC017006.1,17.936
AC091435.2,2.0
RNU6-502P,1.0
AC109809.1,6.0
SPP2,689.768
AC107308.1,6.0
AL360013.2,211.475
HSP90B1,146.575
BNIP3P20,5.0
CCDC163,96.521
CPS1-IT1,20.0
AC103957.1,387.033
NLRP9,36.0
AL353743.3,5.0
LAMP3,84.362
RN7SL76P,31.0
RPSAP66,6.0
AC004386.2,0.0
MON2,1058.4770000000003
ATP1B3P1,2.0
CELP,78.437
AL133217.1,0.0
VN2R17P,2.0
AC008456.1,2.0
ATP6V1A,858.6439999999999
HIST1H2AG,261.466
AC004872.1,3.0
ZFP30,149.13
LINC01807,8.0
RPL39P29,0.0
FLJ31104,121.501
AL024474.2,22.609
AC002384.2,64.992
CCDC88B,467.90999999999997
PRKD1,26.0
FN1,215.68
SNORA43,9.0
AL391262.1,35.494
DPH3P1,0.0
SNRPD2P1,0.0
LINC00374,15.0
TGM7,8.0
KLKB1,26.000000000000004
TINAGL1,116.178
AL358933.1,31.0
CR383656.11,2.0
AP000808.2,1.0
RNU6-1032P,1.0
AC233702.7,38.696
AL133343.1,5.0
RNU6-612P,0.0
LINC02535,20.0
GSG1L2,1.0
RPL19,149.792
AP001007.2,3.0
AC026898.1,4.0
METTL11B,3.0
BLOC1S5-TXNDC5,31.081
PMS2P3,78.94599999999998
AL590240.3,1.0
AC093159.2,4.0
AC097639.2,4.0
FRG2JP,6.0
SNORD116,3.0
PYCR1,1.0
RNU1-82P,42.687
MSL3,538.5020000000001
AC092919.2,6.0
GUCA1B,16.0
LINC01106,87.44299999999998
AC133141.1,4.0
AC068831.1,187.85200000000003
RNU7-165P,0.0
MAPK13,789.9290000000001
AC025884.2,0.0
AC004816.1,11.0
MPP1,594.0020000000001
PEG3,80.80199999999999
AL157788.1,0.0
ADSL,243.922
HTR6,5.0
DEC1,303.21999999999997
RPS26P41,1.0
KRT8P2,3.0
AL512310.3,0.0
LINC02475,35.207
DMWD,125.30299999999998
AC136601.2,2.0
ELOCP10,1.0
AL157400.1,3.0
RNU6-361P,2.0
AL592436.1,5.0
KIF19,52.79900000000001
AC068790.6,6.0
AL049555.1,16.0
PRUNE1,201.0
AL359182.2,2.0
RNU6-401P,1.0
ULBP1,84.624
AC025162.2,8.0
ATP6V1G2-DDX39B,0.0
AC008147.2,167.75400000000002
KHSRPP1,1.015
NDST2,211.966
AL513548.1,82.118
AL049649.1,12.0
SWT1,607.0
AL512504.2,4.0
RNU6-1135P,1.0
RN7SL418P,25.858
AL035470.1,2.0
EIF2S2,104.13799999999999
DGCR8,86.999
AL162726.1,2.0
RN7SKP119,16.365
NMRK2,2.0
KDSR,211.382
AC010624.3,17.928
AC068620.3,1.099
SALL4P6,5.0
ZSWIM1,248.72299999999998
GLYATL1P1,17.0
PPARGC1B,342.88300000000004
Z73361.1,1.0
AHCYP2,1.0
LINC01012,119.45
MIR3159,13.07
MSTO2P,8.65
AC084879.1,60.248999999999995
IGSF21,17.231
RNU2-22P,3.318
AC068522.1,4.363
AC015712.4,6.332999999999999
PGAM4P1,2.0
AC105036.3,11.147
AC117834.1,34.498
ZNF334,69.866
SSFA2,781.951
AC025946.2,0.0
ASS1P10,5.419
KRT31,9.717
FUT8,203.732
EIF4E3,2443.999
WASF4P,7.142
PPTC7,507.0
TTTY1B,3.0
CTDP1,168.0
VDAC1P12,3.0
AC241377.1,0.0
TRGC1,50.617
AC003071.2,1.0
VN1R81P,25.0
ULK1,191.0
ZBTB39,70.0
AC092783.1,0.0
AC005229.2,0.0
AL592291.1,3.0
CHCHD2P4,1.0
AL355075.1,10.122
PIGP,280.931
Z82209.2,31.489
LUARIS,8.0
COG3,315.02799999999996
TNFRSF13B,37.0
AC011939.3,7.212000000000001
ADD3-AS1,258.743
TYRL,0.0
PPRC1,65.0
LINC01981,27.0
AC135628.1,5.0
AC009087.1,57.831
OR51G2,23.0
C3orf80,28.0
ARHGEF9-IT1,1.0
AC010542.1,14.0
PTENP1,45.592
AC006023.2,4.0
HMGN1P11,2.0
MIR8057,0.0
SCARNA15,116.74699999999999
MIR1233-1,1.0
AL031726.1,1.0
AL008733.1,0.0
TMEM222,47.001
BX005214.2,46.85
KRT8P29,16.0
LYPD3,9.0
NAPA,134.673
AC106785.2,13.0
BX284668.6,16.0
MT1B,3.0
AL159169.2,20.0
LINC01493,10.0
MED20,121.538
SIX4,79.24699999999999
AC098679.3,89.18599999999999
FOXD4L1,21.649
AC027514.1,32.0
AC009802.1,26.909000000000002
GABPB1-AS1,1404.195
AC096921.2,108.0
AC103843.2,3.0780000000000003
AL359921.1,30.075
AC004540.1,9.0
GPER1,8.0
C13orf42,30.799999999999997
FLG2,72.31
ARL6IP1P3,2.0
AC010326.3,289.827
BCRP5,0.0
RN7SL441P,19.227
AC105362.1,18.699
AGRP,5.0
IKZF4,75.128
CSGALNACT2,506.0
GAPDHP51,27.0
ATP5J2P3,2.0
PIGPP2,2.0
HSDL1,140.929
AC109460.2,88.363
AJAP1,118.306
HMGN2P24,1.036
RNU6-821P,0.0
SYNPO2,150.66199999999998
AC174071.1,0.0
AL109809.1,67.444
RNA5SP480,2.0
MIR7110,0.0
IGLVIV-64,0.0
SNORD27,27.842
FAM224A,50.717
IL1RL2,16.0
AL157756.1,59.611000000000004
AC139491.3,0.0
COX5A,71.0
ZNF971P,11.000000000000002
AC025465.3,2.0
AL365232.1,7.426
C1QBPP2,4.0
AC009133.4,0.0
DNAJB5,77.415
MAPK3,180.315
AC106874.1,4.0
SEPT5,38.644999999999996
AC020914.3,1.0
TEX22,8.0
RPUSD3,142.882
RN7SL63P,1.0
RNA5SP86,5.0
LINC00376,22.309
TRPC7-AS1,4.0
AC090735.1,2.285
LRRK2,6840.001
AC026468.1,0.0
RELB,82.0
HNRNPA1P76,36.0
GFRA1,79.908
KRTAP19-9P,1.0
RDH13,348.21399999999994
TCF19,14.0
CALCOCO2,616.1550000000001
TMCO2,74.429
TAPT1,266.39
C9orf153,55.366
AD000671.3,32.227000000000004
AL442644.1,24.0
ZNF551,125.86500000000001
OR5AW1P,4.0
AC108463.1,7.0
AL513210.1,122.711
FGF16,10.0
IRAK1,68.736
AC008127.1,0.0
TEFM,143.37300000000002
AL021707.6,21.0
TAS2R13,22.0
GCSAM,32.999
ECHDC3,28.246000000000002
MYCBP2-AS1,48.872
AC145543.1,78.59
NEPNP,11.0
MYCLP1,3.0
NIPA2,257.21
LINC01220,11.539000000000001
SPON2,56.744
AC092474.1,213.34099999999998
MIR3616,0.0
FAM27B,0.0
MTCO1P57,2.0
UBBP2,0.0
NOS3,107.23
MIR4721,0.0
GALK2,253.96500000000003
GMFG,535.126
TMEM184A,117.14800000000001
EVPL,65.3
MID1IP1,98.86
AC061961.1,4.0
MIR3621,0.0
ARHGAP44,108.127
FAM84B,60.514
AC243585.2,3.602
RN7SL328P,19.851
UQCR11,147.929
ZBED6CL,19.0
ZNF426,603.539
SNHG17,83.694
RNA5SP473,53.371
C20orf27,29.000000000000004
AC023908.1,8.0
MIR6834,2.945
MAPKAP1,256.74299999999994
AC006199.1,5.0
AL049714.1,3.0
PSMA6,486.798
AC004771.2,8.0
SLC35B2,48.001000000000005
SLC38A9,437.409
TAS2R16,14.0
SASH3,255.303
RN7SL616P,2.0
AL139193.1,2.0
AC247036.6,0.0
CADM3-AS1,32.133
LINC00589,14.000000000000002
AC005077.3,1.0
C20orf173,7.0
AC008280.3,14.0
AC145285.1,46.855
AC093074.1,0.0
MRPL45P1,3.0
RNA5SP370,864.467
AC131649.2,2157.725
AL138830.1,4.0
RWDD2A,64.487
AL133329.1,1.0
MAML1,435.99999999999994
LINC02262,10.0
MIR6862-1,0.0
RNU6-867P,0.0
OR8B8,97.26100000000001
AL356800.1,6.0
SNX2,350.894
HACD2,173.40399999999997
IL13,17.001
RNA5SP148,1.0
FAM76A,159.065
KRT18P4,13.0
AP1S1,31.0
USP3-AS1,132.02700000000002
MIR512-1,1.0
SLC38A5,351.797
IGHD4-11,0.0
DSCR4-IT1,5.0
KCTD9P5,14.743
PICALM,5578.0
CSTF2T,113.0
AL122001.1,5.0
MTND6P10,5.38
LSM7,72.097
AL731566.2,6.0
AL450326.2,11.0
TESPA1,253.219
MIR4771-1,1.0
CNOT1,1150.9489999999998
AL137847.2,61.074
RNU7-115P,0.0
SCRN3,302.183
RNU6V,12.067
GPC1,20.0
AC025278.2,1.66
AP004607.1,2.843
AL121985.1,661.694
SURF6,270.129
DOCK4,431.407
RPL36AP29,2.0
ID3,8.0
PIAS4,47.571
CABLES2,26.0
RAB40A,33.879
AL109628.2,1.0
AL031848.1,19.27
AL589987.1,1.0
PLA2G2A,6.0
AC116036.2,5.0
HSP90AA2P,15.258
AL391335.1,14.404000000000002
LRRTM4,167.55700000000002
RNA5SP389,25.745
SQSTM1P1,2.0
RPL21P107,11.0
AL162311.2,4.375
RNU6-169P,3.0580000000000003
YEATS2,307.369
TPM3P8,1.022
AC109780.2,11.675999999999998
CLIC4P3,0.0
CYB5AP4,3.0
ENOSF1,375.899
RN7SL484P,0.0
AC025437.5,4.0
AC090114.1,24.484
RNA5SP499,0.0
FP475955.2,4.074
RN7SL461P,53.387
URB1,331.627
RNFT1P3,8.6
AL049870.1,2.318
AL096701.1,7.0
