gene_name,HH001_B1_SA_S2
AC092580.3,0.0
RNU4ATAC10P,0.0
AP001999.3,0.0
MOB1AP1,4.0
AC021755.3,4.13
COX5BP7,0.0
GNAT3,1.0
RN7SL724P,1.048
OR13Z2P,0.0
AC091819.2,2.0
AC099489.2,2.0
AC134312.6,9.0
AC136759.1,14.27
RGMB-AS1,8.999999999999998
DOCK5,2722.022
FGFR3,30.002
SPTLC2,688.2089999999998
AC010761.1,27.0
AC006063.2,2.0
PTGES3P2,0.0
AC009549.1,4.0
PCDHB11,44.24
AC098476.1,60.989
TRAV11,1.0
AC092447.4,2.0
INTS4,250.047
ARMC3,28.0
KCNIP2-AS1,0.0
AL021879.1,0.0
ACTR3BP3,10.270999999999999
MAEL,10.377
PPM1AP1,1.0
AC019257.2,1.0
AC135178.2,8.662
AL022722.1,10.0
RNU2-9P,1.0
AL122034.1,0.0
ZNF558,216.977
MESTP2,0.0
SLC10A6,4.0
GSTM3P2,2.0
AC007952.2,51.38399999999999
VN1R1,8.461
RN7SL351P,13.0
AC018765.1,73.07600000000001
AL672277.1,2.0
PSPC1P1,10.066
NAALADL2,57.429
TOB2P1,1.0
SIRT3,82.001
AL049779.2,2.0
AC040162.3,17.038
KLF15,88.0
AC092017.1,0.0
MTATP6P11,10.0
CU633906.4,2.0
AC104852.1,1.0
AL357563.1,0.0
AC005962.1,0.0
PKHD1,52.0
YWHAQP6,0.0
SNORD115-25,1.0
OR52E8,0.0
UBA52P7,0.0
RNA5SP287,0.0
AC090527.2,13.993
NUP62,174.22300000000004
AC021506.1,0.0
RNA5SP443,0.0
ACOT9,505.69
AC091951.3,0.0
AC005823.2,1.1420000000000001
FOXJ1,1.0
Z98949.3,24.945
AC095031.1,1.0
AC012625.1,0.0
IGKV1D-16,3.859
AL513303.2,0.0
AC105417.1,0.0
MYH13,8.401
TRBV23-1,3.0
MIR30D,0.0
RN7SL681P,5.0
AC127459.3,0.0
CHRND,6.0
PHKA1,12.081
AL080317.1,35.488
GRIN2D,6.0
AL354796.1,30.05
AP003041.3,0.0
MIR2467,13.0
BIRC5,55.135000000000005
OR7E33P,0.0
AP000350.4,0.0
AC233724.2,2.0
AL591543.1,212.051
MIR6507,0.0
OPRL1,133.0
U62317.4,4.0
MTCYBP36,1.0
ADIPOR1P2,0.0
MT1CP,0.0
AC104232.2,9.259
AC018512.1,0.0
AC244258.1,0.0
AL121885.2,1.0
AC140658.6,0.0
SHC1,274.303
RNVU1-8,0.0
ATF4P4,1.036
LINC02482,3.897
UFL1,117.0
MIR211,0.0
AL731568.1,3.0
MIR618,0.0
ATP13A3,641.999
AL035398.1,0.0
RNU7-107P,0.0
AP003072.1,0.0
TMEM106B,768.241
AL354893.2,2.0669999999999997
P2RX2,2.0
SNORD114-14,0.0
AL121612.1,0.0
RNU6-1210P,0.0
LINC02149,1.0
AC139795.2,6.0
ZNF747,186.22400000000002
SPCS1,229.036
ANKRD20A11P,13.700000000000001
HMGB3,34.774
RNU2-47P,0.0
OR2AM1P,0.0
AL359742.1,1.0
AC009119.1,40.46
BRWD1-AS1,0.0
SYDE1,1.0
MIR3135B,2.0
NKAP,460.297
MIR6729,0.0
SOHLH2,3.0
TLE2,45.400999999999996
C18orf15,148.933
LILRA5,432.999
AC092325.1,1.0
BX640514.1,0.0
AL773545.3,18.128
AC016866.2,2.0
AC107072.2,1.0
AC013643.1,0.0
OR6C4,65.09
AC053503.4,4.31
DISC1FP1,11.077
AC090246.1,1.0
AL109618.3,1.0
AL353708.2,2.0
HIST1H2AC,997.0
LST1,590.999
AC026150.3,11.0
FAM138E,0.0
LINC02105,1.0
MIR548Q,0.0
AC016745.1,26.569000000000003
TMEM126B,85.39800000000001
GOLGA6L4,50.498
BLOC1S6,4618.525000000001
AC127521.1,17.722
AC130650.2,24.0
HOXA11-AS1_2,0.0
AC027796.1,0.0
UCN2,0.0
OR5AC2,0.0
AL592293.1,1.0
UQCRFS1P3,0.0
AL391152.1,52.821000000000005
RNU4ATAC8P,0.0
AC087463.1,0.0
KCNC2,11.38
AC005237.2,0.0
USP3-AS1,13.0
RTCA-AS1,3.0
SRSF1,1283.9999999999998
DEFB107B,1.0
HNRNPA1P34,1.0070000000000001
CLEC16A,276.92900000000003
RNU6-1158P,0.0
ST3GAL1,699.6270000000002
AL391988.1,10.0
AC009269.5,89.236
AC103808.5,1.0
AL157709.1,3.0
RNU7-1,0.0
AC138819.1,1.0
AC022441.3,0.0
LINC00440,2.1959999999999997
AP003471.1,15.61
RPS20P10,2.0
RNU6-837P,0.0
AL592447.1,1.0
TEX19,1.0
AL162376.1,0.0
AGGF1P1,4.103
LINC00667,224.137
HUS1B,16.0
PLCE1P1,0.0
EZH2,49.99900000000001
AC063976.4,0.0
AC145423.3,5.0
AC130462.1,49.955
TDRD6,19.0
KRTAP2-3,0.0
ORC5,41.084
NHEJ1,28.301000000000002
AC114940.1,3.0
SMPD5,9.0
AC114939.1,40.885
COX5BP2,0.0
POLR3GP2,2.0
FEZ2,214.90500000000003
CPSF6,746.98
AC090587.2,8.0
LINC02268,23.138
AC126124.2,0.0
RPL38P4,0.0
AL163193.1,3.0
LINC01748,116.27699999999999
HOMER2P2,2.0
AC003092.2,2.0
SNORD14E,107.0
AC139495.1,1276.043
AC234779.1,1.0
AGPAT4,75.0
CSF2RBP1,10.0
MRPS35P3,1.0
AC005277.2,0.0
ZNF304,27.000000000000004
OR2AG1,98.007
AC006065.4,1.0
AL139339.1,2.0
AC025183.3,3.0
CHORDC1,675.8950000000001
AL359920.1,0.0
FAM207CP,2.7889999999999997
THRA1/BTR,2.0
AL390877.1,1.0
SDF2,230.99899999999997
C1S,62.293
RABEPK,203.334
TEX26,5.0
HPD,5.0
AC024475.3,18.535999999999998
AL390037.1,13.243
AL049636.1,4.082
TTC7A,139.453
AL935212.4,0.0
AL596275.2,12.037
MIR3945,6.0
CTRB2,3.0
PYGO1,93.367
P2RY11,39.0
KCP,38.59
APOC1,1.147
MT1F,7.0
AC096721.1,0.0
AC011290.1,0.0
AC009107.1,0.0
AC087393.2,0.0
AL355480.4,0.0
PHAX,183.925
ROBO2P1,1.0
AC245041.2,4.281
PRKACB,225.99999999999997
AC137055.1,4.0
AL021939.1,0.0
AC018644.1,4.0
C1QTNF7,11.000000000000002
ATP5J2P3,0.0
AC067852.3,3.0
RALGPS2,554.087
FBXO39,2.0
AC010745.4,0.0
AC104667.2,10.992
RN7SKP155,0.0
AC089999.3,6.0
STARD3,183.99900000000002
AC009120.1,2.0
FAM66A,13.864
VAV2,40.0
AC009779.4,0.0
CBSL,8.332
NDUFB11,52.0
MIR3686,0.0
AL049776.1,292.063
RPS15P5,0.0
MIR1254-2,0.0
LINC01093,3.0
ZBTB26,81.0
CLDN10,62.135
DHDH,1.0
FAM24A,0.0
GTF2A2,110.874
SIGLEC8,112.225
RNU6-880P,0.0
AC004690.1,0.0
AC012050.1,1.0
EML6,78.205
ZBED9,47.0
AC013268.2,1.0
RN7SL812P,11.0
U91328.1,0.0
RPS27AP11,0.0
AC110774.1,21.0
AL133445.1,0.0
PTCSC2,0.0
PES1P1,1.0
GOT2P5,0.0
AC008813.1,1.0
RNU6-1326P,0.0
AL807757.1,4.0
AL161420.1,0.0
CBX3P5,3.0
RBBP4P5,0.0
AC245033.2,2.0
CAT,252.00000000000003
PLA2G2C,51.585
AC010332.2,9.0
ANKRD1,16.0
AC026464.5,1.0
LINC01389,1.0
FOXE1,0.0
AK6,41.783
PHPT1,21.0
SAXO2,27.002
AC134669.2,31.952
BRPF3,213.99900000000002
AC095038.2,3.0
AC026410.1,0.0
AC132872.4,34.56
BEAN1-AS1,23.865000000000002
AC005387.2,1.0
COPS7A,120.34500000000001
SNORD116-25,13.828
GRM3,8.156
AC012574.1,0.0
AC118273.2,0.0
ARSD,191.51600000000002
AC005330.1,2.155
FDPSP8,3.0
AC022795.1,0.0
PGP,56.0
FERMT3,334.0
AC021106.3,4.0
AC063924.1,0.0
AP005135.1,4.0
AC121758.1,133.8
NOP56,167.839
RN7SL18P,9.279
FBXO22,326.363
ZNF829,184.666
KRT74,3.0
ULK4P1,3.73
HNRNPCL2,4.8
NRP2,45.724000000000004
AC092966.1,0.0
SNORD73B,5.0
FAM171A2,9.0
AP001615.1,0.0
AL831784.1,2.0
TEX11,34.375
RNU6-1161P,0.0
PLPBP,85.592
GLS2,6.0
AC005962.2,4.0
NR5A2,61.416000000000004
AC073359.1,5.0
MIR361,0.0
ATP13A4-AS1,3.577
FAM192BP,5.016
CHPT1,547.872
AC114485.1,16.516
AL136131.1,1.0
OPRK1,39.726
MYCNUT,0.0
RN7SKP129,0.0
AC090155.1,3.1630000000000003
AL355864.1,0.0
AC108120.1,2.0
BMP8B,57.043
RNU6-759P,28.0
SNORA3C,0.0
NIPAL1,38.803000000000004
MTND3P1,1.0
MIR3202-2,0.0
R3HCC1,29.001
TAMM41,167.081
OR1F1,1.0
TCF15,2.0
TMEM150B,58.077999999999996
OR1C1,25.212
LINC01184,133.46699999999998
LINC00940,29.0
PARP6,384.31100000000004
CACNG6,1.0
AC010261.1,13.0
AC060234.3,1.0
IKBIP,229.62
C7orf77,0.0
AC105411.1,25.335
AL353625.1,333.655
AL121910.1,0.0
ADAMTS1,47.032
PABPC5,3.0
AL122013.1,0.0
MTCYBP11,1.0
GPRC5B,12.0
ZNRF2,260.994
AC025165.3,0.0
AL158042.1,0.0
CHL1-AS2,0.0
AL035530.1,0.0
RN7SL625P,18.397000000000002
NCAPG2,103.267
PDS5A,548.743
AP003774.4,7.0
AC023141.5,0.0
AL626787.1,52.443999999999996
DCAF7,839.0
ZSCAN5C,2.0
AC025279.1,296.841
AC104564.4,1.199
HOXC4,4.0
AC005062.1,17.963
LINC01164,6.0
AC107983.2,931.562
CCDC158,131.724
ANKRD62P1,2.234
OFD1P18Y,2.0
MIR1283-2,0.0
AC244196.5,5.0
AC015883.1,121.055
UBBP2,0.0
AC004448.2,0.0
AL391415.1,0.0
RNU6-556P,0.0
FTH1P25,0.0
TSPYL6,7.0
MTND5P42,1.0
FAM240A,4.0
SNORA16,2.938
AC112250.2,0.0
LRRC18,7.0
AL512366.1,0.0
IGLC7,1.002
CSN1S1,2.0
CLEC6A,9.0
AP001206.1,4.0
ACAN,14.337
LINC02067,4.0
OR7E99P,2.0540000000000003
SLC33A1,571.0790000000001
PIN4P1,0.0
AL049780.3,6.0
ZMYND15,23.999000000000002
MDFIC,298.426
ZBTB20-AS1,4.0
AC098587.1,3.0
POLR3D,207.07500000000002
CNTN2,138.921
LINC00560,8.0
MAPKAPK3,316.0
AC105233.6,0.0
AL807752.7,0.0
TCEAL3,5.481999999999999
CEACAM4,146.999
HSD17B1P1,1.0
AC018362.1,8.492
PPP2R5B,35.0
AC145138.1,9.096
MIR181A2,0.0
AL512384.1,0.0
SCRN3,181.129
PNMA6A,2.0
CCDC78,0.0
AL445686.1,0.0
AC243829.7,0.0
MEPCE,118.0
EHMT1,741.9960000000001
HSPE1-MOB4,13.012
RNU7-197P,1.0
MYL7,3.0
MAP3K12,72.99600000000001
AL163195.1,1.0
AC108517.1,0.0
THAP5P1,0.0
IGLV3-7,0.0
DHRS11,62.42099999999999
HSPD1P5,3.0
RN7SL596P,37.933
IL6ST,630.7860000000002
AF250324.2,3.0
ZNF292,2306.472
KRT8P42,1.0
LILRB4,96.33
AC024257.4,12.0
TRBV20OR9-2,0.0
EFCAB12,158.587
FABP5P10,0.0
AC092068.1,2.0
ASH1L-AS1,68.18299999999999
AC092910.1,3.023
EDF1,41.0
AP006587.2,0.0
MIR7844,0.0
AC007610.4,113.37899999999999
ANKRD46,59.178
AC124319.2,24.896
BX640515.1,2.0
RAD50,153.169
SNORD34,283.73900000000003
AC246817.2,7.363
PKLR,4.0
AC136619.1,0.0
KLK5,0.0
OR5K3,0.0
MIR7515,0.0
DNAJB2,74.00099999999999
AC112236.1,2.0
AC012454.1,40.725
AL391336.1,0.0
AC107398.2,0.0
ADAMTS6,20.000999999999998
MIR564,0.0
AL445218.1,7.468999999999999
AC068338.1,0.0
AC087641.1,2.0
AL078459.1,2.0
AL008628.1,18.185
SLC25A20,207.00100000000003
ARSG,701.2280000000001
AC005486.1,0.0
SRF,133.0
MTATP6P21,2.0
AL451137.1,9.0
AC006299.1,8.144
ARL4AP1,2.12
AF274858.1,0.0
AC005798.1,4.0
MIR4781,0.0
AC092327.1,0.0
AC026704.1,23.956999999999997
SAMD4B,657.787
AC093520.1,137.441
AC243967.1,0.0
AC105052.1,70.806
AC079630.1,201.00000000000003
RN7SKP279,0.0
RNA5SP297,1.0
AL592431.2,0.0
AL031681.1,0.0
KRIT1,229.878
PEBP1P3,3.0
CCDC140,6.0
MIR4283-1,0.0
KLHDC8A,4.0
RNU6-71P,0.0
AL161785.1,109.0
SMIM20,31.0
TPCN2,630.219
PKD1,135.69600000000003
DEFB131B,3.0
AL807757.2,6.0
SNX5P1,5.6610000000000005
CCDC6,79.0
HSD17B2,524.937
LYPLA2P2,0.0
C11orf88,50.348
PEAK1,510.443
AC135050.1,160.311
RPSAP11,0.0
NTAN1P1,0.0
AC002558.2,23.261
AC084036.1,7.0
AC073333.1,0.0
AC010271.1,3.0
MIR1292,0.0
PSG8-AS1,11.0
LINC02249,56.63
RMST_9,0.0
AC080125.1,0.0
AC073592.1,24.189
RNU4-39P,16.959
AC245187.1,0.0
AC010261.2,15.05
SNX5,317.485
AC087645.3,1.0
MRPS5P4,0.0
PUSL1,6.0
SPATA7,55.43999999999999
CHCHD2P3,0.0
MIR4536-1,0.0
RNU6-399P,0.0
GRK4,41.215
RFKP2,0.0
ADAMTS2,81.78800000000001
GSTA2,3.0
AC015908.3,3.0
UBE2J1,953.0
ACSL6,134.369
AC023078.3,0.0
AL512310.12,13.261000000000001
LINC01941,2.0
HEYL,0.0
MIR4658,0.0
PGM1,80.0
RNU7-70P,2.0
AC136698.1,3.0
MED14P1,1.0
KLRC1,42.808
POLL,130.95999999999998
AC142086.6,0.0
AL591742.2,5.638
PNMA8C,192.12400000000002
LINC02522,1.0
AL356476.1,2.0
AC092653.1,14.0
MIR4508,0.0
KRTAP19-2,1.0
LINC01618,1.0
SF3B4,50.771
AC233702.5,3.0
RNU6-774P,1.0
CBX3P6,2.0
AL024493.1,1.014
RPL21P133,0.0
AC099554.1,0.0
IGHV1-67,2.0
LINC00898,6.0
CLEC14A,3.0
AL161937.2,4.091
AC006195.1,0.0
OXCT2,8.0
KIF2C,12.0
GPR87,4.0
MIR6733,0.0
TIMM9P1,0.0
RNU6-233P,10.0
AC002115.2,0.0
MIR8084,0.0
AL445193.1,0.0
FGFRL1,10.0
AP000533.1,6.0
AL034546.1,119.2
AL512656.1,0.0
OCLN,237.092
HOXA10,15.0
MIR892C,0.0
AC084782.2,4.0
AL592295.4,505.316
AC090503.2,0.0
RIC8A,169.42499999999998
BHLHA9,0.0
CETN1,4.0
GDNF-AS1,51.544
RNU2-65P,24.281
MTND1P5,6.0
AC104777.1,3.0
RN7SKP202,0.0
CLIP1,1033.725
RN7SL738P,1.0
ANKS1B,54.596000000000004
SRCIN1,47.907
AL590822.1,1.0
AL121657.1,0.0
PPP2R5A,442.126
MIR6880,0.0
GNAL,42.324999999999996
RNU6-451P,0.0
RNU6-1049P,0.0
AL645608.3,7.282
ST7-OT3_1,0.0
OR8A2P,0.0
AC006450.1,0.0
UBE2Q1-AS1,2.0
RNU6-680P,3.0
RIMKLBP2,0.0
UMAD1,53.632999999999996
GSTA3,2.0
NDUFS5P4,1.0
AL359962.1,0.0
PRELID3A,118.112
AF129408.1,1.0
ELOCP23,1.0
NPM1P30,6.0
BMF,255.31199999999998
PRKCA-AS1,4.0
AL450309.1,0.0
AC226118.1,3.0
AC092652.3,71.665
AC008592.4,0.0
LINC00326,1.0
RN7SKP239,0.0
COPS2,224.969
AC015712.3,0.0
KLF8,280.58799999999997
RNU6-30P,14.642999999999999
ZNF736P11Y,0.0
AL445644.1,3.0
PLAC9P1,0.0
GLI4,13.998999999999999
AP000864.1,0.0
PSME2P6,0.0
NBAT1,0.0
LINC00269,49.836000000000006
AC107081.3,5.0
FMR1-IT1,39.309
ACBD3-AS1,2.0
AC104458.1,2.0
GJA9,8.0
AC234775.2,5.295
AL022154.1,0.0
CAP1,687.709
AC100810.3,8.0
ATG13,721.694
AL133342.1,294.0
GOLGA8M,17.01
MYL5,32.0
AC000099.1,47.0
BBIP1,201.016
AP005019.1,1.0
XIST_intron,0.0
KRTAP25-1,0.0
COL28A1,158.39999999999998
PABPC1L2A,16.174
AC009975.2,56.818000000000005
RNU5D-1,73.02600000000001
SMAD5-AS1_1,0.0
IRGQ,590.061
RN7SKP75,2.0
AL034374.2,0.0
RNA5SP181,0.0
RPSAP40,1.0
AC005993.1,5.361000000000001
WDR24,34.0
BIK,13.0
TOP1,189.0
UCMA,0.0
DPRXP1,0.0
C1orf123,108.0
BET1L,343.70300000000003
TAAR3P,0.0
ANKAR,53.0
SETP9,1.0
AC098847.2,3.003
RELL2,16.0
RELN,64.0
AC073581.1,0.0
MIR6513,0.0
RGS9,98.94999999999999
AC026271.2,0.0
NPLOC4,1420.9759999999999
RNA5SP279,0.0
OR8G3P,3.0
ENPP7P3,1.0
AC078883.4,12.700999999999999
AL022328.1,2.0
AC097721.1,23.0
BX510359.8,0.0
RNU6-1041P,1.0
IGKV1OR2-1,0.0
THAP9,30.195
TLR1,1224.19
IL15RA,22.0
MYL12A,424.79100000000005
AC239584.1,2.271
AC019117.3,0.0
AC007906.1,45.0
MID1,12.0
AC092437.1,3.7510000000000003
AC073862.5,16.587
LINC02408,27.18
AC021146.12,0.0
AC010894.4,0.0
AC145423.2,11.642000000000001
AC107884.2,0.0
RNU6-153P,0.0
NDUFC1,84.999
LINC01566,5.0
KAT7,866.971
PAN2,197.395
RN7SKP289,1.0
TSR2,14.0
RPL5P11,0.0
AL513478.2,15.0
FDX1P1,4.032
HIST1H4F,430.0
AC233964.1,0.0
AP001025.3,20.921999999999997
AC068993.2,0.0
CCNHP1,1.0
ZRSR2,79.684
RASA2-IT1,59.97
AC100791.1,0.0
RNU6-218P,0.0
RGL3,9.282
AL160191.2,0.0
AC079610.2,9.0
BLOC1S3,229.582
EHHADH-AS1,5.073
MIR103B1,0.0
KCNJ2-AS1,63.0
AC098657.1,0.0
AC139149.1,6.0
ERBIN,1420.0
ZNF684,96.342
TUSC1,3.0
TRAJ19,0.0
DCTN1,230.673
SLC6A19,14.0
AL158817.1,0.0
CRISP3,30.0
AL118496.1,6.0760000000000005
TSNAXIP1,6.0
OR9P1P,0.0
AC007923.4,11.844000000000001
LLGL2,109.16100000000002
AC100868.1,3.1639999999999997
TMEM30CP,2.0
TNNC2,0.0
RNU4-14P,6.0
AC026798.1,1.002
PRR3,143.791
AL136452.1,0.0
TESK1,31.0
DSG2-AS1,4.0
PRRT4,9.0
IGLC3,32.418
LY9,198.48300000000003
AL049840.4,146.0
MS4A7,219.30299999999997
CNDP1,111.43499999999999
AC020915.6,14.055
AC012409.4,0.0
POMT1,199.94899999999998
AC015688.3,1.0
AL356310.1,9.0
MYT1L-AS1,5.0
AC011471.3,21.086
AP001830.1,3.0
MIR601,1.0
MIR3689A,0.0
AL034397.3,1487.0
IKBKG,136.0
AC073569.3,59.0
AL050338.1,1.0
SMG8,43.556
POLR1B,184.659
ORMDL2,95.83499999999998
AL118496.2,0.0
AC034198.1,0.0
GRAMD4P4,0.0
CACNA2D4,39.001
GTF2IRD2,268.045
AL773572.1,1.0
AC004771.2,0.0
CERNA3,0.0
HNRNPA1P13,1.02
CR769775.4,13.0
AC109460.3,35.55
SPATA6,50.46399999999999
GRPEL2P2,0.0
AC069152.1,0.0
MIR1251,0.0
NECAB3,19.0
S100A11P1,0.0
RN7SL541P,2.0
ZNF138,30.000000000000004
AC104561.2,1.0
RAB42,14.617
RPL12P25,1.0
IGHV3-35,6.529
ADGRA3,73.20899999999999
AC068781.1,3.0
ZNF101P2,4.0
AC239868.3,42.0
GYG1P3,2.0469999999999997
B3GALNT2,131.831
FAM110C,16.117
EEF1A1P13,4.285
ELK2AP,0.0
ADD1,970.0540000000001
NACA2,2.185
LINC02026,0.0
CWC15,47.00000000000001
ECE2,15.0
IGFL3,2.0
AC025678.3,226.185
AC007608.4,58.258
TLK2,471.446
API5P2,1.0
KRT18P51,0.0
PMP22,3.0
MIR4730,0.0
CD40LG,13.534
C8A,4.0
SNRPEP5,0.0
RN7SKP78,15.904000000000002
AC004870.1,0.0
AC079602.4,1.0
H1F0,72.0
LINC00313,5.0
CCNB1IP1P1,0.0
TBC1D9B,189.12
PXDC1,9.0
AL445228.1,0.0
AC023866.1,0.0
IFIT1B,16.0
TP53TG3HP,0.0
CENPV,44.122
AC141257.4,0.0
AL731563.2,0.0
SCARNA9,4049.9640000000004
AL365204.3,0.0
RNU6-1072P,0.0
RNU6-250P,0.0
HIGD1AP5,0.0
AC002069.2,1.0
AL158066.1,11.888
AC010809.1,2.0
SNRPD3,77.289
RPL23AP95,0.0
AC013401.1,0.0
AL161782.1,1.0
H6PD,822.5809999999999
AL135923.1,0.0
AC011239.2,3.0
CAMK2G,815.9570000000001
FABP6,3.0
MAFA-AS1,0.0
RPL4,688.668
RPL7AP50,0.0
AL049839.1,2.0
AP005229.2,0.0
RPS6KA2,61.99999999999999
AC010542.3,0.0
AC091144.2,1.0
IPO5,143.77200000000002
DNTTIP2,872.219
AL355375.1,0.0
CCL20,3.0
GSTM5,21.14
SUMO2P1,15.314
TMEM212,540.9490000000001
RNU6-620P,0.0
GOLGA6B,4.0
SPTLC1P5,0.0
MIR8085,0.0
AL445493.2,2.0
RN7SKP271,0.0
LINC02132,10.228
AL121890.2,0.0
AL161729.4,0.0
OSTCP1,3.0260000000000002
AP003174.1,5.0
MIR6769B,0.0
SLC5A4,1.0
IL9RP2,0.0
IL18,22.061
SGCA,4.0
AC126177.6,0.0
UBP1,270.001
AC012640.1,0.0
MRPL53,78.001
AC020636.2,0.0
ZNF736,509.89099999999996
AL021997.3,0.0
AL157394.1,161.0
MIS18A-AS1,7.067
HIST1H2APS6,0.0
NPM1P26,0.0
EIF3LP3,0.0
HSPA8P8,2.01
RN7SKP257,0.0
LAD1,2.0
SNORA21,940.435
ZNF737,183.669
CT45A7,0.0
AC004805.2,3.0
ARHGEF16,3.0
WASF1,13.0
MYO5BP3,2.53
CEACAM21,21.0
AL035246.1,0.0
MIR4999,0.0
AC097381.3,1.0
APOBEC3D,170.114
AL035078.1,13.692
AC103879.1,0.0
LINC02142,22.066999999999997
GPM6BP1,0.0
AC012368.3,0.0
RN7SL743P,7.494
C20orf196,29.849000000000004
SULT1C4,58.164
AL121718.1,2.0
STARD6,0.0
AL157827.1,1.0
AC117386.1,0.0
TRBV3-1,4.0
GOLGA2P3Y,0.0
FAM186A,88.334
FAM117B,192.35399999999998
AC073957.2,4.0
PPP1R21,358.624
AC011840.5,5.629
CXXC5,137.922
HVCN1,195.92000000000002
AC068587.7,0.0
AC005606.2,0.0
AC006390.1,3.0
USP54,91.494
PYY,1.0
AC007279.1,0.0
AC009554.1,0.0
AC092634.2,4.0
AC105105.2,58.739
MAJIN,4.0
LINC01052,3.0
LCE5A,2.0
AC025678.2,0.0
AL591178.2,8.42
KRTAP19-9P,0.0
AL390760.1,35.146
MTND3P19,0.0
AL158047.1,0.0
TRIM77BP,2.0
TPRKBP2,39.0
TAB3P1,0.0
AC092106.1,1.0
VDAC1P3,2.0
RNU6-386P,0.0
TCF4-AS1,0.0
AC039056.1,0.0
NCLP2,1.0
REV3L-IT1,69.46
MIR1302-7,0.0
MDM4,4554.765
CALML3-AS1,59.701
TRAV5,2.0
VPS13B,1239.2459999999999
AL359924.1,3.0039999999999996
KIAA1522,15.0
MIR660,0.0
CTXND1,29.31
AC018630.2,30.0
AC010145.1,7.233
AL080251.1,1.36
VHL,1054.967
ELN,53.336
MFAP3L,98.0
PRSS44,2.6239999999999997
EEF1A1P3,82.695
AC117462.1,1.0070000000000001
AC106730.3,1.0
KL,10.0
CLTA,154.755
AC068580.2,0.0
SRP72,120.929
AC007603.2,0.0
AC096708.1,0.0
AP001357.1,3.0
AC008752.2,5.0
THPO,1.0
LINC00261,39.603
RNU6-547P,0.0
OR2W1,0.0
IFNLR1,45.564
AC106754.1,8.0
MAGEB3,2.0
WDR83,49.181000000000004
USP31,70.999
TNRC18P3,6.072
MIR3677,0.0
CLRN2,0.0
AL139349.1,13.0
SKIDA1,72.218
TMEM243,144.0
ZHX2,89.0
AC138360.1,0.0
AC092769.1,50.902
AC140847.1,1.0
LINC02339,0.0
AL355802.1,66.556
AC005252.3,7.0
AC016152.1,2.0
MAP1LC3A,6.0
KIZ-AS1,73.12599999999999
AC010099.4,0.0
RPL30P4,0.0
AC011447.7,16.0
POU6F1,103.416
LINC00408,3.0
RPL17P51,2.0
PKD1L3,6.0
TET2-AS1,4.468999999999999
PFDN6,19.0
AP003392.6,4.0
RN7SL239P,56.586000000000006
AL161935.2,0.0
AC092814.1,0.0
GNB4,782.434
ZNF546,211.39999999999995
NPM1P29,1.0
HMGB1,620.314
LINC02093,14.099
AC021074.2,0.0
AC124312.3,75.226
RNA5SP123,0.0
RNA5SP256,0.0
ZNF644,248.001
SACS,219.0
BX005132.1,5.0
AC116424.1,0.0
ACA59,0.0
RN7SKP62,2.0
TMEM215,14.0
LRRC4,277.0
DHRS4L1,5.734999999999999
MIR4796,0.0
AC015871.3,825.074
AC005562.2,0.0
AL663109.1,0.0
TMEM257,2.0
FCRL5,1108.3980000000001
RNU4-76P,9.0
DTX2P1,3.4360000000000004
AP001189.6,2.807
MIR548G,0.0
AL117192.1,6.0
AC015911.6,1.0
AC073901.1,1.0
AC109780.1,2.0
AC128677.1,0.0
FAHD2B,25.759999999999998
OR56A1,110.583
AC007298.1,7.0
AC068025.1,1.0
AL512324.3,4.0
AL158154.1,0.0
HSPE1P14,0.0
BMS1P12,0.0
SNORD1A,19.916
SPRR4,1.0
AC025518.1,1.069
COPS5,371.028
LINC00926,690.875
AC010615.1,10.027999999999999
TRO,3.0
ZNF174,19.834000000000003
BICD2,395.0
HOXA5,2.0
MZT1P2,0.0
LINC01645,0.0
AC127537.3,5.0
HMGB1P1,1.143
AL080285.2,1.0
ZIC2,4.0
PDGFRA,32.025
MIR370,0.0
AL592158.1,26.0
IL31RA,17.531
CCDC66,226.88899999999998
AL139317.2,0.0
ZNF337,44.0
LINC02074,0.0
AL390198.2,0.0
AC023141.13,0.0
MYOD1,0.0
RNU6-360P,0.0
AL590383.1,0.0
AP003122.1,3.0
GP1BB,92.28299999999999
NPM3,24.0
AL355076.3,1.0
AC090751.1,3.0
AL591623.2,0.0
TAF9BP2,0.0
AGO2,3204.6400000000003
C15orf52,118.05800000000002
AP001922.1,11.45
FOXP1,1092.2689999999998
AL591767.3,0.0
LINC02324,98.985
AMFR,609.719
AL670729.2,0.0
AC245123.1,21.143
S100B,21.000000000000004
RNA5SP405,0.0
ASPH,1107.8919999999998
RPL35P9,0.0
ROR1-AS1,365.093
AL162427.1,0.0
IER3IP1,89.483
RASD1,0.0
LINC02233,4.0
AC073626.1,1.0
ORC2,578.9739999999999
MIR8087,0.0
IGKV3-11,213.56900000000002
BRINP1,7.0
AC110285.5,2.0
PINCR,1.0
AC009955.3,2.0
RNU6-231P,0.0
AL353150.1,5.0
ZSCAN5B,6.862
Z95327.3,0.0
XRN1,1115.4650000000001
C8orf86,33.36
RNA5SP288,0.0
AC080023.1,64.0
AC022150.1,1.0
NACA3P,0.0
BUD31P2,0.0
DNASE1,378.97600000000006
L3MBTL3,71.001
AC036176.3,1.0
MTCO1P55,0.0
PMS2,148.164
USP4,1786.25
AL096701.1,9.035
CNPY3,369.0
ARMCX5,17.118
