gene_name,HH003_A1_SA_S4
ZNF705B,21.416
AC020779.2,5.0
MLLT10P2,15.0
AL021546.1,0.0
AL136984.1,134.1
AC242843.1,0.0
HIST1H2AB,45.0
TTTY7,11.0
AF274858.1,2.0
LINC02004,5.0
RNU105B,17.0
GMFBP1,18.0
GAL3ST1,51.136
AC009065.1,13.495999999999999
PELP1,282.907
SNORA76,147.0
AC137675.1,1.0
HIST1H1T,49.0
RNA5SP257,0.0
AL596268.1,7.0
LINC02409,19.0
AL158053.1,7.574
CHST8,30.999999999999996
AP001029.1,8.22
REM2,80.0
AC091807.1,6.045
RNU6-687P,4.0
NPTX2,26.0
AL603839.1,0.0
PRDM13,35.0
MIR6814,1.0
PRR35,14.0
AC010913.1,663.6189999999999
AC080013.4,27.0
AC092910.3,1040.007
AC090616.2,24.883999999999997
MIR5100,2.0
AC026316.1,2.0
CDC37,193.411
AL121594.6,5.0
AL049872.1,18.159000000000002
RN7SKP246,77.976
AC022149.2,6.0
RNU6-1031P,1.04
PI4K2B,347.435
TRGV1,27.115
CENPE,440.0
MIR30B,6.0
CLYBL,132.00199999999998
AL365356.3,14.0
USP17L10,0.0
AL354793.1,372.75800000000004
MIR4459,3.822
RGL1,183.0
MIR5700,0.0
AC003685.1,11.0
SNX7,48.413999999999994
ARPP21,283.001
FAM166B,31.0
IL17A,40.0
IGKV1OR2-6,8.0
AC005476.1,191.90599999999998
VPS16,174.723
NDUFA5P10,11.0
AL049548.1,7.0
AC016168.3,201.981
RPL7P13,24.566999999999997
AL355480.2,0.0
PRKAR1B,72.999
AL365214.2,164.45499999999998
AC090503.1,30.0
MAPK3,531.978
NFKBIZ,3539.708
C9orf78,3831.3360000000007
SGMS1,935.999
MTND2P41,28.0
AC079354.1,314.473
AC016717.2,178.0
MIR591,4.0
ANKAR,345.909
MIR6128,1.0
KIRREL2,69.0
AC105918.1,10.0
RN7SKP245,15.001
AC113208.4,17.893
YBX1P6,13.103
IPMKP1,10.257
NOL7,148.0
AC126773.2,73.137
RNU6-1338P,5.0
AC002401.3,6.0
DGCR10,10.0
HECW1,506.47700000000003
TAF7,1013.436
AL359182.1,37.0
ABT1,216.0
MYC,112.0
GZMK,33.70399999999999
FEM1A,1595.154
SNORA11,181.97299999999998
AC114811.1,7.0
AC003669.1,3.0
CR559946.1,7.0
LINC00501,113.618
MIR4667,0.0
AC083863.1,3.0
TFEB,506.02699999999993
CMTM7,355.0
RNU6-1130P,1.0
NPIPA8,3.633
AC027688.2,944.939
SULT1C2P1,514.664
POU4F2,54.48
RNU2-20P,5.0
AC096751.2,27.107
RNU6-1114P,4.0
AL162258.2,99.14500000000001
AL031714.1,301.64
AC140113.2,1.633
MYO1G,896.173
AC243960.7,80.0
MIR210HG,103.758
RN7SL83P,7.0
SLC9A9-AS2,61.746
ZFHX4-AS1,82.001
RN7SKP262,6.0
C8orf74,120.80300000000001
AC044781.1,32.0
SLC8B1,744.481
TRAJ58,1.0
AC073544.2,8.0
AC107419.1,136.065
RNU6-1244P,5.0
ERCC1,600.285
HHAT,181.999
AP002784.2,22.055999999999997
AC011462.2,0.0
SLC10A6,57.0
ST7-AS1_2,2.93
NBPF3,563.197
RMST,178.75400000000002
AC084855.2,301.879
CYP4F29P,38.606
ARMCX3,526.589
RBMY2AP,94.305
AC010947.1,17.0
ANXA4,1523.179
MIR137HG,259.029
AC034223.2,19.0
PRELID3BP4,20.0
AC116353.3,12.0
AL354694.1,11.0
MC2R,1840.9170000000001
HOXA11-AS1_3,0.0
GBP4,8985.999
TMPRSS11GP,44.0
DYNLT3P2,4.0
TMEM54,21.0
AL357552.2,23.438000000000002
BAG3,52.99999999999999
MIR4314,2.0
AC091180.1,4.0
ABHD18,1413.233
AL590867.1,38130.524
AP001330.2,45.938
SPDYE17,0.0
MIR3164,2.0
RNA5SP140,1.0
TRIM63,72.97
AL139120.1,111.0
AP000808.2,9.0
NDUFA6,124.999
TRAPPC8,2508.559
EIF3B,378.133
AL133330.2,7.0
RSF1,2257.641
CHKB-AS1,0.0
MAPK13,1607.7820000000002
AC244205.1,0.0
AC091076.1,4.0
CCM2,1103.903
AC127024.4,63.151
HAO2,58.0
DSC2,1741.9170000000001
AC009962.1,278.56
RNU5E-1,1179.4560000000001
MIDN,919.0000000000001
AC022395.1,184.17299999999997
ZNF469,123.0
POSTN,168.999
OR10W1,18.0
AC068946.1,187.812
TARS2,571.6370000000001
ARRDC3-AS1,1806.0349999999999
RN7SKP203,103.181
FLJ21408,407.038
SFXN1,719.125
GNE,737.477
AL079303.2,26.0
NREP-AS1,28.0
AC074052.1,9.0
PTCSC3,2134.607
USP14,597.874
PKHD1,531.206
RNU5E-9P,4.678
KIFC3,865.1490000000001
ALKBH4,244.50199999999998
ELOF1,667.7060000000001
AC114812.1,7.044
AC244153.1,105.72499999999998
RNU6-35P,13.747
AL157777.2,0.0
MIR3651,4.933
AL157935.1,105.885
PRR15,36.0
AL033527.2,8.109
HCLS1,3481.8089999999997
AC087379.1,28.0
AL138878.1,9.0
MRPL20,327.789
TFAM,610.9570000000001
AC087164.2,56.628
CORO7-PAM16,0.0
AC104984.6,79.0
HIST2H2BF,2188.0640000000003
SPDYC,22.0
AC007218.1,21.468000000000004
MIR1251,0.0
LINC01854,51.0
CYP3A7,127.77199999999999
MIR4683,0.0
AC113423.2,24.0
SNORD105,11.0
AC002985.1,9.837
Z83838.1,28.0
AK2,830.9340000000001
MIR548A2,2.0
MMP16,339.332
C17orf78,38.99999999999999
AC063965.1,326.0
HIST1H4B,126.556
FABP7P1,23.0
AC093909.2,21.0
ATP6V1B1-AS1,9.625
AP000866.5,11.0
ACOX3,92.0
MIR4695,1.0
LINC01486,82.211
FAM13A-AS1,1691.896
AC138894.2,149.0
FP325313.1,16.733
AC015853.2,11.655
PFKFB1,21.0
LINC01169,55.923
ACTG1P9,221.06799999999998
RN7SL604P,81.135
TINF2,546.504
SNORD114-22,5.0
CDKL5,5645.219
FBN2,789.0
ZNF846,192.473
LINC01300,21.0
ITGA9,140.025
AP006621.1,3.115
SNORD12C,23.0
AL359092.2,5.0
USP9YP20,16.677
AC006967.3,192.44099999999997
AC092070.4,46.065
AL844175.1,6.0
RNA5SP218,1.0
AC093524.1,33.0
AC117522.3,20.0
USH2A,460.48300000000006
LTF,466.99899999999997
LINC00513,810.092
UQCRFS1P2,5.0
CHAF1B,782.7779999999999
VGLL1,16.0
DFNB59,74.0
AC073210.1,4.881
GUCY2EP,42.0
HDX,144.0
RNY3P15,13.713
RNU6-729P,7.0
AL360181.5,0.0
AL591926.2,68.08500000000001
OR8Q1P,15.0
LRRC52,33.0
UNGP3,6.0
LINC00665,1392.277
FAU,596.296
AC108449.1,34.054
AC073072.1,18.0
OR2B3,15.0
LINC01905,82.0
PHBP5,37.56
AC097110.1,116.588
IGKV1-5,21.719
LINC01498,92.0
NDOR1,85.99900000000001
LINC01234,351.30699999999996
LINC02493,100.539
ARF4P3,23.0
NUTF2P4,6.0
KRTAP9-9,17.901
AC022196.1,14.0
CBX4,251.62300000000002
LINC02427,24.0
AC006480.2,1028.184
XKR9,1712.545
ZNF267,2388.405
MIR3180-1,0.0
MIR4524A,0.0
LINC01516,132.094
SERPINI1,123.0
DOC2B,157.368
AC131953.1,2.0
MAGEA13P,6.0
RNU6-245P,2.0
AC002464.1,168.87
RPL23AP77,11.13
AC245140.2,88.137
PRRC2B,828.001
GNB4,4806.952
AC004817.4,1350.546
MIR518D,1.136
AL450003.2,6.0
RNA5SP402,7.0
AC091729.3,47.37800000000001
TRAJ33,4.0
GSC,13.0
HACD1,419.437
LRRC4C,144.43899999999996
BIRC5,252.248
LINC00355,1358.12
IYD,863.5149999999999
AL021578.1,16.0
HNRNPA3P12,40.73
AL513217.1,9.296000000000001
RPS4XP11,9.097000000000001
TTTY3B,6.0
AL360219.1,10.0
CHKB-CPT1B,51.995
WDR87,331.74100000000004
AC006210.1,0.0
KRT18P20,12.417
AC087897.2,37.815
NTAN1P3,17.0
AC009054.1,73.05
COL5A2,251.0
MIR124-3,0.0
MIR659,0.0
RN7SL23P,15.0
FAM225A,75.089
RNA5SP297,7.0
AC109479.3,7.372999999999999
SEC14L3,154.077
LINC01282,7.0
UBE2Q2P10,31.228
TTC8,458.101
CYCSP52,19.0
FBXO8,276.06600000000003
Z82202.1,82.0
NEDD9,3143.292
ZNF366,189.912
AL121901.1,10.0
LINC01832,23.0
MARK2P4,71.0
AC005618.2,31.0
AC046143.1,16.0
CD177P1,11.765999999999998
HOXB8,40.0
RBMY1D,0.0
RN7SL820P,118.425
MIR3202-1,2.0
LINC02367,161.638
ZNF783,163.479
BET1L,641.863
AC011999.1,12.0
AC021193.1,16.0
CSMD2-AS1,27.0
GTPBP4,396.754
AL591441.2,25.988000000000003
RNA5SP206,8.0
AL132838.1,10.038
RNU1-139P,7.0
UNC13C,1020.2440000000001
RFPL3-AS1_2,0.0
AL353626.3,9.681000000000001
AL445487.1,36.289
AC005220.1,9.465
CA15P1,28.84
SNORA11E,0.924
RPL5P27,30.0
LINC00314,86.431
AP001528.2,16.0
AC006305.1,321.45799999999997
AL139260.3,53.428000000000004
AC010900.1,24.381
AC005840.3,127.499
AC099550.1,8357.552
MFAP3L,575.375
AC091769.2,129.036
MORF4L1P4,46.0
AC008696.2,18.0
MIR6865,5.0
AC099811.4,214.0
AC018695.5,22.0
CCDC61,67.999
IGKV2D-23,5.364
AC025566.1,46.19799999999999
AL353705.1,22.022
TSPY21P,0.0
NDUFB1,571.598
AL365184.2,14.0
EIF2A,438.855
LINC01578,4136.101
CHRM3-AS2,175.728
AC022098.2,18.348
FNTAP2,64.189
LINC02518,21.038
MYDGF,60.001
FAM171B,198.15900000000002
AC004951.4,26.988000000000003
AC079329.1,0.0
NPTX1,117.442
OR1P1,12.0
AL136090.1,1.0
AL390719.1,286.48400000000004
C12orf50,7348.244000000001
AL357060.1,38.0
LOX,143.0
RN7SKP133,14.005
Z84478.1,38.0
PRKD3,837.3480000000001
C17orf74,31.0
IGHD6-6,0.0
SETP5,95.0
CHMP6,46.99999999999999
AC095057.1,12.0
AGPS,1211.9530000000002
MIR7851,30.761999999999997
BZW2,162.896
AC093775.1,121.0
AC068287.1,5.0
LINC01881,232.756
AC026801.3,45.0
Z83839.1,9.0
TCF7,466.73199999999997
RPL23AP15,8.0
CENPO,124.59
AC092336.1,22.018
AC099654.13,12.0
AC013472.1,281.228
MTND4P6,15.0
FIBP,301.877
PTGIS,330.436
TPM3P3,10.0
NEURL3,29.599000000000004
NGRN,1335.037
CENPBD1,66.508
ARPC3P5,14.16
AC008280.1,22.015
AC005014.2,48.0
SYT10,168.94
SNORA6,532.106
TPSB2,149.333
CCDC141,497.97400000000005
AL355596.1,214.0
AJ003147.2,7.0729999999999995
RNA5SP125,3.0
AP002371.2,23.0
LRRC17,169.763
AC127459.2,156.209
GPR33,21.0
IGKV2D-26,14.413
MIR627,0.0
AC140479.3,13.075
SMAD1,316.341
AL450998.1,17.035
AL121949.2,29.0
MTCO1P15,72.0
AC034229.3,0.0
ZNF696,102.71900000000001
RNU6-879P,9.0
AC116456.1,5.853999999999999
AC073911.3,14.0
AC108134.4,46.387
MYH2,123.788
RNU6-522P,16.062
SRSF6,1129.357
MAPK8IP2,247.373
RNU6-307P,2.0
C11orf65,212.96599999999998
snoZ40,0.0
AC009119.3,11.0
AC104581.1,250.197
AL121985.1,2939.129
USP8P1,104.333
LINC01485,182.449
AC132219.1,92.215
AC063943.3,8.0
SNORD61,3.423
RRN3,254.41099999999997
IQCE,566.218
AC009041.2,160.28500000000003
AK4P6,15.556
AC079305.1,17.028
CLTA,696.161
AC078851.1,8.0
TCFL5,162.791
SLC6A21P,10.0
AC002094.4,3.0
AL583824.1,66.0
LRRC37A14P,2.0
AC073308.1,9.0
TOX4,1868.2399999999998
TNFRSF4,19.0
VDAC1P2,1.135
DHFRP6,6.0
REG3G,41.0
AL355480.1,1.0
NOXO1,22.968000000000004
RNU6-131P,2.0
AP002498.1,118.0
AC148477.4,11.0
AC026316.3,331.11400000000003
FAHD1,176.371
AC096559.1,12.0
HNRNPA1P15,55.608999999999995
MYL6P1,16.0
ATP5G1P7,6.0
PCDHGB8P,95.524
BCL2L1,5201.338000000001
TECRP2,8.0
SMIM7,1133.926
GAPDHP56,13.0
AL645939.2,73.475
MIR4478,0.0
RN7SL186P,0.0
RNU1-82P,47.302
DLGAP1-AS4,17.0
AC007996.1,105.0
PLXNA2,252.00099999999998
SLC7A1,528.0
HNRNPDP2,15.0
AL135999.1,174.813
AC114550.2,10.0
CA5A,1740.085
RAD54B,161.344
AC006441.3,90.965
SLC5A8,176.183
PIK3R2,263.628
AC083806.3,14.0
DLEU7,67.22
AC091912.1,5.0
RPL34P27,6.0
ESX1,11.0
PLSCR5-AS1,9.532
RPL21P1,23.04
LINC00645,123.00000000000001
AFG1L,472.236
RN7SL323P,55.798
SNORD108,0.0
AL162231.2,217.209
MIR3150A,0.0
TMEM183AP1,3.0
RPL6P24,33.069
AL096701.1,20.0
TXN,427.413
KPNA2P1,39.311
AC112255.1,97.0
RPL17P11,12.0
RNU6-1330P,6.724
AC016629.1,88.975
AC139453.1,12.074000000000002
SIDT1-AS1,38.352
BNIP3P42,17.0
LINC02295,12.0
AL162419.1,18.0
AL365273.1,106.76899999999999
MIR4452,0.0
AC005920.2,28.0
AC021016.2,526.524
BPI,217.12099999999998
AL022323.4,3803.9840000000004
UBE2NP1,3.045
SLC9A4,2217.475
ANKRA2,434.998
AC091962.1,50.0
USP9YP8,2.0
MTND3P8,15.0
SDHDP2,26.729
RNU6-26P,0.0
SIGLEC30P,13.0
PHGDH,425.543
ITPKB-IT1,49.0
SOBP,133.0
NPM1P43,29.0
MIR6742,0.0
LINC01699,5.0
IMPG2,472.485
RN7SL304P,34.297
MIR548AQ,22.0
AL121906.1,7.0
AC018730.2,8.0
SP100,6854.108
LINC01731,9.98
CNTN5,316.00000000000006
AC026785.3,6.0
AC073525.1,183.466
AL512380.1,51.0
DEFB4B,7.4239999999999995
OR3D1P,42.0
STAG3L1,53.30500000000001
AP000526.1,141.97299999999998
MIR6738,1.0
AQP3,101.0
GPN3P1,10.0
MYADML,83.0
PAX8,245.75100000000003
GUCY2F,44.0
AC013726.1,376.77099999999996
HMGB1P1,12.671
MIR199A1,0.0
RBP1,199.78799999999998
AC103858.1,90.777
AC108451.1,292.83
RNU6-1149P,1.0
HOXA11-AS1_6,0.6679999999999999
AL606760.2,26.638
AC024451.3,24.0
CHD9,1860.569
C10orf99,8.0
RNU1-24P,2.0
SELPLG,1185.001
RFX7,452.00000000000006
AC008764.2,71.348
FCRL5,3775.357
AL158196.1,9.0
AC007292.2,100.23299999999999
COX6A1,287.403
AC008680.1,74.0
NBPF25P,398.408
BANF1P4,18.828
AC097463.2,5.0
AC010127.1,456.2779999999999
RPL5P16,19.0
MIR4447,1.0
TAF4,298.646
FAM71F2,1604.6080000000002
GLYCTK,72.42699999999999
DUX4L13,0.0
AC104984.1,148.805
FAM239B,5.1770000000000005
LINC00658,86.303
KCNC1,341.013
AL390036.1,342.814
NWD1,533.078
AC096754.1,14.0
AL590623.1,60.875
MIR6737,0.0
PIGCP1,49.325
AC090197.1,434.077
RN7SL664P,83.334
AC020763.5,10.0
HGF,501.00100000000003
BCRP5,3.7110000000000003
LYRM4,847.225
LINC02325,57.0
AC090707.1,4.0
WNT11,37.0
HSD17B6,66.0
OR5W1P,19.0
DNM1P30,0.0
ADAD1P2,35.0
LCN1P2,1.0
IL4I1,33.143
ZC3H13,1090.69
HIST1H2BH,240.09400000000002
BMF,352.342
RNU7-129P,3.0
AL136366.1,21.0
RNY4,14106.581
PGAM1P10,11.368
AC016994.1,4.0
FAM228B,10772.386
INVS,420.0
MIR133A1HG,250.99999999999997
KIF5A,138.0
DDX1,335.001
RNU6-583P,3.0
PANK3,2110.526
RNU1-149P,5.546
GAPDHS,6.135
RN7SL342P,91.46799999999999
AC087045.1,18.0
EEF1A1P16,37.648
SETP6,28.0
LINC02434,10.0
AC011306.1,124.587
AC092646.1,24.0
LINC00561,91.0
PHF1,182.99900000000002
AQP4,146.0
MIR7705,0.0
AL121949.1,15.0
ISM1-AS1,13.0
MIRLET7F1,4.0
SOCS5P1,16.0
TARBP2,86.999
FP475955.1,27.0
AC073610.2,0.0
KRT8P5,8.03
MPPED2,589.1080000000001
AC091965.3,3.0
AL358394.1,16.0
MIR181B1,10.0
HS3ST1,331.176
TRIM55,69.00099999999999
MIR7155,0.0
ZNF736P3Y,59.413999999999994
AC009506.1,491.995
RN7SL128P,388.773
AF067845.5,11.0
CKS1BP7,14.329
PTGR1,1431.356
OR4E1,155.624
NUDT18,57.0
OR55B1P,430.106
MTHFD2P2,4.0
EEF1AKMT1,49.999
WDR54,136.261
GGCT,87.05799999999999
C2orf82,80.0
AL359382.1,12.0
RNU6-987P,13.0
RNA5SP303,3.0
ASPHD2,156.0
AC008592.3,16.942
AF212831.1,16.0
PTMAP4,0.0
AC087667.1,416.67699999999996
AL592227.1,3.0
OR52I1,1737.8039999999999
AC106820.2,404.341
AC078980.1,5.0
FLVCR1,1387.226
TECTA,170.0
MIER3,363.541
TIGD2,112.0
PUS3,92.429
MORC3,7303.895999999999
RNU4-62P,10.0
RPL23AP2,8.568999999999999
AC073343.1,16.0
CCDC65,149.999
LARP1BP2,13.0
ANXA1,1593.4569999999999
pRNA,187.0
AC239800.3,95.46799999999999
AP003385.2,13.897
MIR614,0.0
OR5AU1,754.8310000000001
FAM199X,1020.0
AL359510.2,54.083999999999996
TRBV10-2,7.53
HRK,274.111
C17orf50,11.0
RN7SL440P,418.27099999999996
PLXNA1,111.17500000000001
SLC25A29,196.60299999999998
MIR4756,4.0
RNU6-1249P,13.359000000000002
AC018816.2,19.0
AL049829.2,3.3560000000000003
NFRKB,506.46700000000004
ZNF137P,219.026
STAC,129.001
RNU6-849P,1.0
LINC02470,56.0
FP671120.4,17413.217
AC008060.4,16.0
AC087072.1,4.147
CLDN15,140.44199999999998
AC246817.1,78.995
BCL11B,377.0
COL28A1,1290.82
HSPA8P14,72.773
SLC39A9,1061.0009999999997
AL160408.1,160.073
ELOVL4,102.0
FNTB,430.0
KRTAP12-4,8.0
ZP1,34.0
Six3os1_7,2.827
AC007677.1,6.0
ALKBH1,140.0
TTC22,231.972
AL031665.2,12.0
PDZRN4,107.0
ZNF865,94.0
AL360267.1,23.198
MIR1469,0.0
AL161931.1,12.0
DDX39AP1,17.0
AL161722.3,69.0
AC097523.1,15.511
AC127391.1,6.468
DHX8,1300.615
LUZP6,140.935
OXCT2,27.573
NLGN2,80.0
AP002812.2,40.389
AL022344.2,33.0
TGDS,132.00099999999998
AC117522.2,337.125
MIR5571,3.0
SEMA6A,325.103
PILRA,1522.768
TPO,150.74099999999999
MALL,247.324
AL138720.1,122.453
AC026320.1,225.01999999999998
ARHGAP26-AS1,190.0
ZFP90,377.89700000000005
HOTTIP_2,0.0
RPL5P13,34.0
AC005868.1,5.0
GAPDHP49,18.0
NDFIP1,1264.767
AL592430.1,38.169000000000004
DNM1,515.7640000000001
AC087385.1,26.0
ELANE,20.0
AC020915.4,150.569
HAUS1P1,253.16
AP000354.1,2.013
AC090255.1,3.0
NOP56P2,13.526
LINC00424,8.0
MRPS16,706.24
AL035634.1,12.0
IGHVIII-2-1,4.0
AC018767.1,17.0
VRTN,152.56799999999998
SNORA50D,2.0
RNA5SP370,504.69599999999997
UQCRFS1,376.19800000000004
PMS2P2,8.593
THEMIS,154.254
AC013565.3,8.0
RN7SL663P,3.0
MAP7D2,57.0
AC092139.1,314.781
AC017076.1,397.966
ESPN,96.66399999999999
AC092810.3,9.0
HCG4B,88.899
OR4K8P,40.02
RN7SL258P,11.0
AC006270.3,28.0
BX682237.1,1.0
AF127936.2,177.53500000000003
SPATA18,128.0
VPS13D,3082.012
AC091839.1,5.0
SNORA14,1.0
NUBP1,63.608000000000004
BX510359.7,13.0
BEX3,228.00000000000003
AC139365.2,2.0
SNORD116-29,2.0
HERC3,6169.89
AP005137.1,8.0
BX324167.2,33.702
STARP1,16.0
CNRIP1,126.0
YTHDF2,457.558
UTS2,127.348
EIF3IP1,14.0
AC005006.1,51.948
MIR660,1.0
AC020909.1,0.0
BX664727.3,124.306
PLGLA,19.018
IGHV3-57,3.397
AC024270.1,31.0
RNU7-73P,39.923
AC005301.1,0.0
CDH12P2,54.809
HSPA1A,446.059
ISCA1P3,8.015
PHOSPHO2,46.970000000000006
ZNF813,501.23199999999997
AC095055.1,50.0
TRPC1,154.0
AL357315.1,17.761
NMNAT1P4,24.0
RHOXF1-AS1,365.09400000000005
WIPI2,1052.346
ACTR2,11562.58
AL021068.1,14.0
AC017104.1,21.0
MTND1P36,45.0
RCC2P8,31.0
AL049812.3,48.516999999999996
AL161757.4,49.0
NDST3,249.11300000000003
MARCH1,2269.2710000000006
AC010501.1,21.0
ZNF37BP,2530.434
AC138932.3,21.921999999999997
AC011487.3,6.0
MAGEB5,12.0
AC004147.2,70.527
HLA-DOB,134.0
C6orf120,326.238
AC134043.1,23.747
TRIAP1,74.0
S100A6,1286.0000000000005
USP17L2,277.986
AP003730.1,5.0
SLC9A2,155.0
ZNF202,101.0
HRH4,526.756
SNORD81,10.0
LRP5,56.0
AC012464.2,76.993
MAP6D1,6.0
MIR4678,3.0
AC090527.2,132.835
LINC02009,206.03
AC025752.1,3.0
GSC2,5.0
RNA5SP23,163.0
AP004782.1,129.22
TMEM53,195.415
UNC79,462.18999999999994
PHF5CP,2.414
AC005034.1,4.0
C12orf76,3561.171
ASGR2,187.77300000000002
AC135507.1,37.775999999999996
SCML1,144.001
AC011489.1,37.0
MATN3,77.06099999999999
GAPDHP70,25.0
AC004965.1,5.0
LRRC8B,733.382
AC133473.1,36.0
MEG9,51.0
ADRB3,148.029
AC114402.1,24.0
AC005518.2,13.0
AC023442.1,7.0
TIMM8B,92.997
DLGAP4,343.83500000000004
AC008147.4,40.0
IARS2P1,187.933
LINC01592,113.99999999999999
MIR548J,6.0
RN7SKP251,7.081
TM6SF1,475.213
STAG1,1314.4209999999998
RPL34P17,4.0
PRNCR1,2833.134
AC234772.2,6.0
RNA5SP515,4.631
AL031123.3,494.0
FOXR1,29.0
RNU6-394P,1.0
GNA11,239.34400000000002
HSP90B3P,58.606
AC099689.1,139.671
AL135936.1,32.0
CATIP-AS2,32.479
RBM22P13,9.686
AC073862.2,18.19
RNU6-1204P,2.0
SPP1,86.99900000000001
MRPL4,251.06500000000003
AL590095.2,3.0
AC067930.5,15.339
RALGAPA2,4245.000999999999
HOTTIP,92.15199999999999
FLJ31104,298.41200000000003
FAM103A1,135.972
RHOF,250.04299999999998
CSMD3,1320.488
IGHV1-69,10.517999999999999
RNA5SP396,5.0
LIMS3,134.438
KPNA3,411.0
AC034229.2,219.62
C4B,94.248
LINC01708,44.0
AMBN,38.0
RN7SL101P,14.484000000000002
AC018362.1,650.493
HEPH,116.0
RN7SL577P,25.985
Z92544.3,0.0
OR2AT2P,0.0
ALG8,335.03
PSCA,33.133
CDH1,631.775
AC018371.1,19.0
NEK8,168.61599999999999
AL031710.2,17.0
RN7SKP186,8.0
CENPS,70.59100000000001
LINC00922,111.661
AC092159.4,19.0
OR9G2P,18.0
AC026774.2,21.0
TC2N,499.001
ZNF605,918.5319999999999
PRELID1P2,11.0
C3orf14,158.001
KRTAP10-2,8.897
OLIG2,71.345
UNC93B4,9.884
AC002985.2,38.848
HCAR1,650.4680000000001
MTATP6P19,3.0
AC009495.2,25.0
DHX9,1210.016
AC104985.3,15.0
S100A1,59.952999999999996
TRIR,454.0
NAP1L1P2,16.0
AC007402.1,229.68
AC096736.2,3.0
AL031602.1,179.359
BTF3P1,9.013
MSMP,0.0
AC068137.3,29.778000000000002
AC134312.4,15.159
AC097359.3,51.0
LINC00963,1984.2669999999996
AC136475.1,627.626
AC002984.1,15.0
AC027290.2,5889.968000000001
LINC01976,8.0
AL034379.1,3.4419999999999997
MIR7160,0.0
IHH,21.0
RN7SL350P,14.622
CRYGGP,6.0
DHX57,642.8709999999999
LINC01835,11.001
RNU2-13P,8.0
KLK15,71.001
MTND2P24,40.0
GYG2P1,619.842
TGM4,97.99999999999999
TMEM98,273.774
LINC01561,40.0
INSRR,74.0
RAB11FIP5,118.08500000000001
GSTK1,1679.482
ETDA,3.2260000000000004
MTCO3P27,4.0
AC093899.1,5.0
MMP23B,32.0
ATG10-IT1,205.447
SMNDC1,1016.0
GABARAPL1,719.867
AC096577.2,3.0
MT3,17.0
MAPT-AS1,187.286
RN7SKP37,7.064
CARF,728.938
OR51B6,27.0
AC006213.4,12.0
AC016397.2,37.0
MIR877,6.0
LINC01901,80.01100000000001
Z82186.1,77.44
AC243562.2,7.058
YKT6,407.0
AC006504.3,37.0
AC092625.1,22.0
AC026884.1,0.0
PPY,16.999000000000002
AL023284.1,1.0
AC104966.1,56.588
FAM25A,5.513
AC096649.2,0.0
AC124303.1,22.0
EHBP1,400.16
RNU6-1296P,3.0
DYDC1,83.416
AL138799.1,18.904
AC026316.2,54.0
AL355592.1,10.0
NPDC1,24.287
RPL30P14,7.03
RNA5SP38,15.0
AC016632.1,7.0
AC099778.2,10.0
DISP1,352.646
DEDD,386.1669999999999
RNU6-899P,2.0
YDJC,24.0
RN7SL464P,33.419000000000004
NCKAP5-IT1,17.0
PITX3,11.0
AC117500.4,3.0
LINC00524,21.0
TMEM61,6.0
LINC00269,159.94899999999998
TRPM7,2635.367
SNORD116-12,1.0
MIR601,3.0
FEM1C,1777.495
MTCO2P15,21.0
MIR6823,9.0
AC100843.3,5.0
NCAPG2,431.36799999999994
EYA1,183.082
LBP,35.0
TMED7,1517.929
OR5AZ1P,15.0
CLEC1A,315.369
AC245054.1,9.0
EIF2S2P5,65.0
PPARD,213.17299999999997
RPS7P1,38.482
AC053481.2,159.58
GOPC,558.405
AC126177.7,5.05
SOX21-AS1,108.177
C14orf28,181.999
AC012414.6,51.0
SNORD32A,339.793
LINC01372,62.498999999999995
AL355836.1,14.0
CTAG2,5.303
MTND6P25,38.0
LINC01350,44.0
AL031847.1,4.0
MIR4455,4.0
RNU6-20P,146.46
EFCAB10,230.87
NSD3,2701.6349999999998
FRG1BP,75.8
LINC00667,493.32399999999996
LINC01816,37.0
PPP6R2,473.722
ATG7,2275.491
PLCL1,388.23299999999995
OR2I1P,271.342
NMNAT1P2,20.0
IRF4,247.57899999999998
ASF1A,461.543
MIR888,9.0
AC104820.1,8.0
SLC30A4,939.224
DCUN1D1,4199.996
AL160408.3,152.0
AC009163.2,0.0
OTOL1,61.0
CNN2,3020.888
RNA5SP57,5.0
AC104629.1,24.0
APLF,421.849
EIF4H,867.13
FOXD2,51.0
UBXN7-AS1,15.112
AP000842.4,62.816
PRCC,290.998
LINC00969,3650.6319999999996
ZSCAN1,21.0
ZNF175,304.64300000000003
AC005480.2,0.0
TEKT4,21.351
AL136531.3,347.108
LINC01337,35.0
MIR5197,2.0
MARC2,74.0
CCSER2,979.894
DNAJC5G,69.563
UBFD1,430.689
HSPC324,17.0
AC092660.1,7.0
AL139424.1,0.0
AP001122.1,441.062
STAB1,499.6689999999999
TM7SF3,995.0030000000002
UBBP3,4.0
MTCO2P19,12.0
BBS1,430.354
LINC02416,21.0
FAM60CP,12.902000000000001
IDH3A,641.781
PRSS38,7.0
MIR874,1.0
OR7E99P,22.825
AC108002.2,0.0
TERF2IP,1031.027
PDZK1,112.713
RNU6-792P,6.0
DBET,5106.637
POLR3D,341.40500000000003
IGKV2-24,1.574
C2orf83,395.764
MIR1234,0.8959999999999999
MARK2P11,25.0
OXCT1,228.43599999999998
CCR8,19.0
PCDHGB2,49.545
RPL18P10,250.0
LINC01767,22.0
PLPPR5,135.0
AC108676.1,566.035
