gene_name,HH003_B3_SA_S6
AC084036.1,5.0
MIR3618,0.0
AP000919.1,18.388
KHDRBS3,82.99999999999999
MAGEB5,1.0
MTND2P33,12.0
POLR2D,115.61399999999999
MLH3,89.0
HOXD8,18.0
RLIMP1,20.0
MIR483,0.0
LINC02220,2.0
AC009318.3,14.0
AL391152.1,38.363
AC131956.1,1.0
PTGIR,56.214
LINC01883,5.0
EEF1B2P7,7.0
AC022424.2,3.0
MIR378A,0.0
AC007686.1,1.0
AC120057.4,8.0
MIR4466,0.0
TRAJ14,0.0
AC004771.4,6.0
IGFL2-AS1,46.14
MICB,37.674
AL512622.1,3.0
AL157832.2,11.248999999999999
CICP18,56.022999999999996
AC243830.2,2.0
MUSK,45.0
LINC01518,4.0
AC009237.16,0.0
AL365440.2,34.0
DDX1,66.0
AC026877.1,15.155999999999999
MIR3689B,0.0
AL354714.5,2.0
RN7SL7P,2.727
SHISA9,2838.2920000000004
AC078852.2,2.0
AC087280.1,18.0
AP000688.1,12.0
AC006548.3,17223.611
FAM83D,32.0
AC078938.1,1.0
RNA5SP173,0.0
SLC22A7,23.999
PCAT18,31.314
LPAR2,74.0
USP9YP14,4.002
AC008770.1,886.018
ST13P13,19.129
AC092042.1,3.0
LPAR5,10.0
FCGR1B,61.797999999999995
AC034238.1,165.552
KCNQ1OT1_5,1.0
SENP2,160.764
AC008662.2,1.0
AL356488.3,66.922
AMMECR1-IT1,11.0
AC093772.1,8.926
POU6F2,92.272
EPO,0.0
MIR4529,1.0
RPL23AP24,0.0
DPM1,29.0
AP003972.1,179.047
AP001646.2,11.0
AC027176.3,19.785
PARP10,42.99999999999999
CNBD1,35.0
LINC02186,16.0
UBQLN2,33.0
AP004243.1,10.0
AC102797.2,21.84
METTL4,70.001
AC024592.3,2.614
XRCC2,735.865
LRRC37A7P,28.471
AC133963.2,43.0
SLC52A3,26.891000000000005
RASA2-IT1,10.0
APELA,50.10399999999999
RNU1-38P,5.0
TYSND1,29.643
MIR181B2,0.0
AC021755.1,15.495999999999999
AC138866.1,0.0
IGKV1D-12,0.0
AP001630.1,7.449
AC108359.1,10.0
RPL39L,30.342
AL513478.3,9.935
ALDH1A3,25.0
SOGA3,137.205
RN7SL783P,3.298
KPNA1,153.694
CCDC28B,34.242
ITFG1-AS1,11.0
RPS27AP18,2.0
COL9A3,21.0
SETP12,13.0
IBA57-AS1,3.0
FRAT2,247.0
AP001267.3,7.0
AC087301.1,1.0
MINDY4,56.971000000000004
FP565260.3,0.0
TMEM18,90.0
ZNF551,77.899
CYP51A1,98.351
AC004893.1,10.0
GAPDHP34,2.0
MIR4521,10.0
RBMX,103.59
PRG4,35.0
AC002075.1,6.0
AC011979.2,6.0
XPR1,147.66400000000002
AC090673.1,72.88799999999999
SHANK1,66.779
PTPRK,92.576
RNA5SP457,0.0
AL353747.3,2.0
BIN2P1,12.134
ERCC6L,30.0
AC010326.2,0.0
AC245519.1,3.0
DLSTP1,2.0
ODF2-AS1,1.0
AL021578.1,1.0
AC116049.1,0.0
PTCD2P2,7.0
AL133330.1,11.0
CBX7,98.129
RPL23AP58,3.0660000000000003
OR10J2P,11.0
LINGO3,9.0
BTF3P6,6.0
HMCN2,69.589
AC109462.3,1.0
GRIA3,53.29900000000001
ITCH,166.034
AC073055.1,16.0
AC008687.1,0.5579999999999999
AL157935.2,1.469
HEYL,13.0
PGAM5,58.15299999999999
UGT1A4,7.796
AC024361.3,0.0
PLPP1,7.0
AL136967.2,1.0
NCLN,17.0
AC121334.1,4.0
ZNF217,204.0
AP001619.2,1.0
AC079054.1,9.0
AC007322.4,0.0
AP000974.1,611.547
AC136285.1,6.0
OR7E106P,5.763
RNU4-56P,2.0
FAM149A,31.971
AP001330.4,0.0
SRSF11,235.297
AC009902.3,20.0
AC008163.1,116.0
DEFB135,0.0
RORA-AS1,16.0
AC024257.3,102.23899999999999
MIR4471,2.0
SFMBT2,88.957
FOXO3,330.161
AC010105.1,4.0
THOC7,28.000999999999998
AC007601.1,13.815
MIR6760,0.0
AC090517.3,1.0
MIR7161,0.0
AJ006995.1,41.483999999999995
AC004080.4,7.0
RNU6-608P,0.0
AC092865.3,2.541
SLC35E2B,106.29499999999999
RPSAP33,3.0
AC097641.3,3.0
AL031280.1,14.222000000000001
LINC02089,6.0
AL139098.1,2.0
AC120338.1,109.412
AC010680.4,2.0
MAPRE1P3,3.0
RNU6-86P,0.0
PLEKHO1,74.0
PRR15,14.0
AK3,120.302
RNU6-28P,1.006
LINC01397,4.0
MICC,5.19
BSNDP2,0.0
GDPD4,33.047
KRT8P18,4.0
CARM1P1,8.021
IGKV1OR2-3,1.2109999999999999
AC093655.1,6.441
IGKV3-7,0.0
CAB39,108.453
AL160262.1,1.0
AP003033.1,2.0
RPL31P52,1.0
MIR7150,0.0
AC079942.1,9.0
HIGD1AP4,2.0
RPL23AP77,1.0
FABP5P14,1.0
RNU4-65P,0.0
TIPRL,64.584
KRTAP3-1,7.217
RNU6-1327P,2.0
RNU6-233P,3.0
AC001226.1,17.0
AC112907.3,11.0
NUP210P1,3.0
AL031597.1,0.0
AC073488.11,0.0
SEMA4C,41.147
RPL5P18,12.0
PIGB,123.40900000000002
AC112694.1,6.0
PNMA6E,4.0
Z93022.1,10.0
RNU6-620P,0.0
ZNF619P1,13.0
DBF4P1,38.228
PPP1R17,11.0
CANT1,62.0
S100B,10.0
AC015908.3,1.0
RNU6-710P,0.0
ACTR3,573.5229999999999
LINC01905,24.000999999999998
AC022880.1,6.0
AKR1C4,24.0
AC068647.2,5.0
NUGGC,95.801
ARF1P2,3.0
CLCC1,83.602
AC120024.3,0.0
AC239367.3,1.0
ERMP1,96.001
WDR38,2.0
AL133215.3,1.0
MPDU1,31.342
RNU6-632P,0.0
AC087463.3,8.602
DENND2A,104.224
AAMP,36.0
AC026368.1,4.0
AL662791.5,18.0
AP001258.1,46.888
SMARCA4,43.399
AC108125.1,17.346
RN7SL680P,8.731
AC090699.1,1.0
AL157688.1,1.0
RN7SL756P,3.0
RN7SL819P,16.375
AC079950.1,5.0
SLC25A5,32.0
AC112498.1,1.0
AC092720.2,11.0
KLHL36,108.686
STH,1.0
KARSP3,18.0
PTTG1,14.0
AL513008.1,0.0
CCNYL1,78.521
GSTA8P,2.0
AC087442.1,1.0
BBOF1,59.99999999999999
AC073896.3,30.871
MIR7114,0.0
RNU6-1301P,0.0
GRB2,177.68300000000002
ADAM32,1853.147
RNU6-835P,1.0
TMEM154,747.24
AL162497.1,1.0
AL133371.2,2.0
MIR4301,0.0
AC010503.2,0.0
ZNF879,36.001
AC008962.1,0.0
C5orf58,16.0
AL136454.1,14.878
AC104042.1,6.0
AC015813.7,0.0
EPB41L4A-AS2,3.0
TRAJ55,1.0
AL357559.1,0.0
VTRNA2-2P,2.0
AC004552.1,2.6519999999999997
RPL7AP71,3.0
OTOF,10.037
AL160035.1,2.0
ZAR1,4.0
RNA5SP472,3.0
ZP2,25.327
UBXN7-AS1,2.0
AC105053.1,49.711999999999996
RNU6-146P,0.0
AC091814.1,8.0
AC010998.3,8.0
LINC00944,18.999
MIR3942,5.0
BIRC6-AS2,28.619
POGZ,237.788
DCLK2,21.001
TRERF1,40.0
OR8C1P,6.0
RPL23AP3,4.0
CDY8P,0.0
AC062004.1,1.0
AC008050.1,7.0
AC011503.2,43.0
SMYD3,46.001
RAD1P1,5.0
SLC22A8,34.0
AC026462.2,1.0
SF3A1,54.00000000000001
HMGB1P39,14.289000000000001
AL049543.1,83.0
RPL10P8,0.0
AC011466.3,4.0
ERBB4,137.0
FAM49B,342.80600000000004
AP000777.3,3.0
ADAM20P3,15.0
LINGO1-AS1,17.0
RPS14P8,5.0
AL138960.1,0.0
KIAA1549L,74.534
OR52B1P,5.0
TRMT11,46.86
TRAPPC3L,573.2819999999999
AC024082.1,9.0
AL445228.2,2.0
AC009804.1,2.0
ADGRG3,167.0
AC126121.2,8.0
RNU6-1124P,0.0
OR5M14P,4.0
COL1A1,48.885999999999996
MIR6736,1.0
WDR83OS,30.108
TRAJ52,0.0
RPL12P45,1.0
NFYC-AS1,25.0
MIR3163,2.0
SMIM5,20.083
AC006213.4,6.0
AC011495.1,1.0
ZNF702P,59.775999999999996
U85056.1,0.0
AC019294.1,12.937999999999999
RPS23P3,1.0
AC084757.4,4.0
MIR1-1HG,10.0
LINC01151,2.0
BANF2,4.0
NAA40,55.550000000000004
TNFRSF1B,203.16
AC020612.3,4.0
GCHFR,4.0
AC124319.1,9.226
AC093591.3,4.0
AC099811.4,1.0
F8A3,0.0
RPS12P20,2.0
MIR5002,1.0
BHLHE41,62.999
DAOA-AS1,38.0
THNSL1,44.283
AC107399.1,6.0
AC006017.1,0.0
SLC10A4,4.0
POC1B-GALNT4,0.0
HTT,157.999
AL157407.1,5.0
AC137549.1,4.0
AC107308.1,5.0
CSK,92.99900000000001
DNAJA1P3,20.0
TEX26,13.0
AC025475.1,8.066
GTF3C6,13.593
CENPCP1,21.234
AC063944.2,2.0
AC106760.2,2.335
AC068860.1,154.516
ONECUT2,172.0
RAB8B,163.001
MAPT-AS1,19.860999999999997
AC013268.5,0.0
ZNF300P1,29.0
AC009884.2,3.0
RBPMS-AS1,5.0
AC090607.3,6.0
AC244205.1,0.0
FAM240A,34.0
U73023.1,7.0
SERINC3,190.642
OR8J3,21.326999999999998
ANKRD66,45.0
AL138688.2,17.29
Z97653.2,6.0
AC113189.6,7.0
RAMP3,1.0
RNU6-504P,0.0
PARD3B,102.00099999999999
AC005176.2,1.0
AC018793.3,0.0
CLYBL,48.0
NBPF4,16.37
Z97832.1,4.0
TPT1P12,12.0
MGAM,816.8100000000001
RNU6-1238P,0.0
FOXD1,17.0
AP002807.1,13.402
AL391256.1,2.149
KRT27,12.669
AC073409.1,2.0
LINC01214,2.0
AC003101.1,0.0
LINC01953,6.0
SGCZ,22.0
AL355365.1,0.0
LINC01533,8.0
MRPL27,23.058
TSC22D3,203.00099999999998
MBL3P,1.0
TACC2,487.12200000000007
CST12P,2.0
SNORD115-28,2.0
AL158212.2,4.0
MIR519B,0.0
AC104417.2,8.0
AL592424.1,10.0
ZNF513,14.0
AC074237.1,2.086
C6orf106,51.0
AC016292.1,1.0
AC091429.1,7.0
LRIG1,45.001
AC124067.4,8.0
AL136317.2,66.908
ADNP-AS1,4.0
TEX28,4.0
ALPK2,85.0
GRID1,79.694
IGHD2-8,1.0
PGGHG,143.001
TSPAN4,17.0
MITD1,114.85900000000001
RABL3,108.24499999999999
RN7SL797P,9.98
AC091132.5,12.072000000000001
PTENP1,40.754
SYVN1,46.99999999999999
RNA5SP354,1.0
RN7SKP51,9.0
AL645936.1,2.0
AC138761.4,206.464
AP002409.1,13.562999999999999
GGN,5.0
ZNF808,56.066
GGTLC3,5.857
AC002540.1,6.0
SMTN,56.845000000000006
RN7SL302P,3.0
OR4K4P,5.0
AC104985.3,5.0
ZNF572,38.0
KRTAP4-5,2.0
RNU6-1041P,0.0
POLR1C,41.336000000000006
LINC00864,3.722
FANCD2P2,17.827
TRAPPC9,53.0
AC087045.2,10.459000000000001
AL021368.2,206.403
NOX1,7.0
AC016027.4,0.0
TRMT44,59.05800000000001
PHB2P1,0.0
AC007614.3,2.0
AC048382.5,28.636
AL596442.1,0.0
AP001331.1,1.0
RPL12P19,4.055
RN7SKP93,0.0
AC008134.1,0.0
OR9G1,58.0
FOXO1,75.0
ANKRD62P1,10.305
QRSL1P1,6.0
AC140658.6,0.0
REEP2,15.302
KRT83,3.0
AC079414.1,1.023
AP001198.2,5.0
LINC00337,24.111
BRK1,26.0
RNU4ATAC14P,0.0
ZNF17,24.428
RNU6-365P,0.0
GTF2H2,360.36999999999995
AC009227.1,38.535
AC023043.3,1.0
OR7D1P,5.0
PABPC1L2B-AS1,15.0
SCN7A,120.072
RNU6-176P,1.0
RNU6-1320P,0.0
SPC25,241.95499999999998
FPR3,18.0
ATG4C,53.0
AC009878.1,8.0
SEC13P1,1.0
AC079602.1,0.0
LINC01468,26.0
EHHADH-AS1,18.293999999999997
AC008115.4,109.736
ZNF727,8.12
SEMA3F,11.076
AP3M1,74.64200000000001
AC016168.1,1.0
GDPD5,55.373000000000005
CSNK1G2-AS1,4.716
AL021707.8,2.0
PPIAP33,5.0
AC246785.3,16.912
EPHA2,6.0
FLJ20021,1.0
AC090774.1,0.0
AL355339.1,10.0
SNORD114-31,0.0
AC005871.2,2.0
AL121908.1,1.0
PLD3,121.95700000000001
AC006994.2,53.00099999999999
AL590399.1,31.081999999999997
DDX11L10,0.0
AC021818.1,2.0
UGT2B27P,11.464
SCYL3,125.635
AC090515.5,13.292
RPL17P12,6.0
RPLP1P10,0.0
AC104590.1,18.0
AL691482.2,0.0
AC002347.2,0.0
AC091953.1,14.0
EIF4HP2,3.113
RNU6-109P,2.0
AC007563.2,27.344
AC015689.2,31.351999999999997
LINC01487,9.0
PRDM8,19.0
RNA5SP36,1.0
AP003400.6,13.0
OR7E163P,0.0
ANKRD29,45.601
RNU6-126P,1.0
STAT5B,232.64300000000003
PSD4,252.93500000000003
BANP,121.716
AC112204.2,3.0
AL355377.2,109.54700000000001
AC092068.3,43.498999999999995
OR8K5,4.0
MIR7515,0.0
AL590410.1,1.0
AC134980.1,66.206
AC093423.3,0.0
LINC00423,1.0
UBE2Q2P1,62.74499999999999
RPL13AP5,0.0
Z69890.1,0.0
SNORD102,82.90899999999999
LRFN3,13.61
AC090582.1,0.0
KRTAP5-2,0.0
RN7SL510P,37.181999999999995
IGKJ2,2.0
RNF183,28.0
TGDS,14.001
AC090587.1,2.0
SIX1,37.99999999999999
AC010900.2,1.0
AC253536.5,2.0
AC073263.2,23.804000000000002
MIR642A,0.0
AC006581.1,5.0
AL136985.2,3.0
AC147055.1,14.0
BNIP3P1,17.104
ESRP2,22.0
MEDAG,24.0
CICP23,0.0
TMEM132B,158.55399999999997
RN7SKP49,0.0
TUB-AS1,10.0
SLC4A1APP2,26.0
NUP160,105.49300000000001
LINC01534,3.0
ANKRD60,3.0
C5orf46,5.0
EGFR,65.0
HTR3A,6.0
SLC25A17,47.768
DCAF13P2,8.0
AC084759.2,8.0
AC114878.1,6.0
AL512306.1,3.0
AC090403.1,112.015
AC120114.5,0.0
LINC00437,9.0
RN7SL230P,54.768
AC005779.2,0.0
AC009086.3,11.527000000000001
AC090825.1,26.577
AC005695.3,0.0
RN7SKP70,2.937
ANKRD1,16.139
SCRIB,12.000000000000002
SLC12A7,24.0
UBA7,33.0
RPS29P14,4.0
CEP152,163.417
HIST1H2APS6,2.0
AL831737.1,0.0
PRKAA1,173.608
ZFHX3,420.95400000000006
AC092674.1,20.0
AC068987.5,0.0
AC087441.2,4.0
PSPC1P1,3.216
ID4,35.0
DHX38,55.001
RPL19P20,2.0
AC025271.3,0.0
AP004609.2,0.0
LINC02515,8.0
DLX6-AS1,282.53299999999996
AC008739.1,3.0
LINC02389,45.0
LINC02070,12.0
AC104260.2,15.0
DYNLL1P5,1.0
AC125257.2,0.0
AC008481.1,1.0
AP003306.2,6.314
AC097065.1,4.0
MTCO3P42,11.741
AC010904.2,54.0
KRT8P15,2.0
AC083805.1,23.0
AC135050.2,2.075
PARD6G,33.794
NLRP9P1,12.357999999999999
RNU6-1180P,0.0
AC034244.2,6.0
AC004264.2,11.591
AC137803.1,0.0
PI4KAP2,23.496
RNF115,231.42000000000002
MTND4LP14,0.0
DDX43P1,40.0
RNU6-249P,1.0
DMRTA2,7.0
CRTAP,94.269
AC097488.1,3.0
AL355032.1,3.158
AL158071.2,11.190999999999999
AL590617.2,12.0
GPLD1,127.002
MED14OS,1.0
COX6CP15,3.0
IGHD3-10,0.0
AC129507.4,1.0
SULT1B1,4320.956
AC074344.1,2.0
DLG1-AS1,3.0
PSKH2,18.0
RNA5SP279,1.0
AP001120.2,29.399
AC011005.3,4.0
MTATP6P22,6.0
ALG5,32.4
AC244153.1,17.932
AC126121.1,16.0
AL627230.5,0.0
AC011500.2,1.0
AC124312.6,0.0
AC104849.1,1.0
NUCKS1P1,13.0
FAM50A,3.0
SNORD116-28,0.0
KYNUP3,36.003
PDK4,87.0
IGHVII-67-1,0.0
AL590483.1,4.0
AL359915.2,219.095
AC091551.1,0.0
ABHD11-AS1,1.0
AL138759.1,2.261
DCAF4L2,64.0
GALNT15,57.016999999999996
RN7SL364P,8.435
FO393419.3,0.0
NPM1P4,11.0
EIF4G3,106.50599999999999
AL161668.3,42.435
MRPS16P3,0.0
AC106795.3,1.0
RNA5SP140,4.0
PILRA,55.389
GAS1RR,37.352
FAM160B2,56.172999999999995
PHLDB3,37.329
AC092994.1,1.0
AP001172.2,8.0
MUC12,78.0
MIR573,1.0
BNIP3P38,6.0
MIR6750,1.0
AC073323.1,6.0
AL031963.1,6.0
MIR548AN,1.0
AC016717.3,181.13400000000001
AC005162.3,48.225
RNU6-43P,13.412
PHYH,39.303
AF240627.1,4.0
AL356481.2,43.593
AC103563.2,3.0
SMN2,38.286
DNAJB11,86.927
AC010683.1,5.0
AC007922.1,2.0
ITGBL1,74.50399999999999
NRG3-AS1,3.0
ZNF507,133.0
ALMS1-IT1,37.553000000000004
CNTRL,130.0
AC018647.2,382.042
AL590095.1,2.0
AC025048.5,0.0
MTHFD2P6,6.0
MIR617,0.0
MIDN,118.00000000000001
GLI1,18.0
MIR548N,9.0
MIR128-1,0.0
AL356273.2,20.0
AC021755.2,2.0
PADI4,93.44900000000001
AP002008.3,16.094
CICP17,1.079
PIWIL1,58.33
MTUS2-AS1,21.0
IFNWP9,5.0
KRT20,13.0
TRAV25,20.0
BHMG1,4.0
SELENBP1,161.00000000000003
AL136097.2,2.0
AC110048.2,50.0
AC005262.2,1.0
MIR1302-2HG,0.0
HIST3H2A,3.0
LINC01687,113.42500000000001
CLUH,16.0
AL160287.1,20.776
AP000755.1,18.872
OR1P1,5.0
CDRT1,34.419
CCDC153,33.12
GOLGA3,112.125
AL365214.3,10.527000000000001
AC007919.1,4.0
DSCR4-IT1,1.0
CCDC94,9.059999999999999
RN7SL173P,8.806000000000001
TRIM52-AS1,6.0
TMEM192,423.51200000000006
NPL,172.372
MARK4,91.372
SNORD7,5.0
CD72,25.0
AC104371.1,1.0
TP53I11,52.0
AC103764.1,17.0
TMF1P1,4.0
AP002754.1,9.0
ITGB1BP2,11.0
AC091951.4,0.0
AC006989.1,0.0
RNA5SP187,6.0
CTSD,110.323
CASC18,19.0
MNS1,116.95700000000001
AL672207.1,6.04
ASAH2,152.75
AC012055.2,0.0
AC130448.2,14.857999999999999
AC125603.3,1.0
SETD4,89.485
MAN1B1,94.759
FTLP16,2.0
CRYM-AS1,64.866
RNU2-9P,1.0
TIMM10,15.561
AC093155.1,4.0
BOLA2B,0.0
CA5B,439.36500000000007
AC092597.1,1.092
TRBV20OR9-2,1.0
KISS1R,3.0
AL357140.2,7.946000000000001
AC010325.3,4.0
FGFBP2,3.0
DCLRE1CP1,9.801
RNU6-46P,1.054
MMP11,28.215999999999998
AC241584.2,14.0
DNAJC13,166.133
RNU1-119P,2.0
AC005618.3,1.0
LINC02471,93.105
C2CD2L,160.85999999999999
LINC00163,5.0
RNU6-847P,0.0
DPPA2P4,6.0
MT-TM,9515.0
AC245128.1,11.742
AC000032.1,2.0
JMJD1C-AS1,3.0
THAP10,15.0
OR7E22P,11.347999999999999
TPH1,92.939
RAD51-AS1,196.857
IGHV3OR16-13,3.407
GAPDHP68,1.0
RNU6-733P,1.0
ATRIP,12.0
RNU6-726P,0.0
CYP2F1,14.838000000000001
TDGF1P2,7.0
VN2R19P,2.0
DPPA3,9.097000000000001
RNA5SP147,5.0
WNT10B,5.0
LOX,50.0
AC020658.5,4.0
UBE2FP2,2.0
UBXN11,53.998999999999995
RNU6-442P,0.0
AL356095.1,2.0
AL442163.3,0.0
GLMP,45.955000000000005
OR4M1,70.00099999999999
AC092079.1,29.0
AC008392.1,13.142000000000001
AP000568.1,10.0
EPS8L3,22.0
AC123769.1,30.545
KRT23,23.999999999999996
MDFIC,96.72799999999998
RN7SL382P,4.0
SNRPGP20,9.0
RORA,190.427
ZNF578,59.935
INA,16.0
HCAR1,66.023
AC013489.3,8.0
AC007610.1,7.0
AC132825.1,14.059000000000001
LINC01973,19.045
IGKV1OR22-5,0.0
TRMT1L,105.0
TWNK,34.0
AC119674.2,10.771
NAA25,186.10800000000003
BCL7C,113.53
MTAPP2,3.1689999999999996
LINC00452,25.0
AC011270.2,14.0
AC083880.1,0.0
AC007308.1,1.101
AP001033.1,5.175
RPRD1A,118.0
TRPV5,12.187999999999999
RNU2-48P,4.002
SNAPC5P1,0.0
ZNF669,49.818999999999996
COX6CP8,0.0
ZNF493,745.969
UMPS,84.113
AC004453.1,2.767
RRP36,35.619
OTULIN,133.724
ST13P12,25.759
TNS1,182.209
RNA5SP110,0.0
PDIA3,53.263
LINC01718,0.0
IGLV3-2,0.0
ADRA1D,5.0
CHST8,7.0
PROP1,12.0
C19orf73,2.0
DDI2,175.133
AC091516.1,5.0
RNU4ATAC17P,4.0
AC027335.2,1.0
MANEA-AS1,32.0
AC008507.5,681.295
SNORD116-8,49.953
AL135936.1,9.0
LINC02067,34.0
FAM90A25P,0.0
AP004371.1,6.0
NUCB1,35.001000000000005
WDR12,189.08999999999997
RPS2P7,2.951
AC010157.1,9.0
EEF1AKMT1,18.0
DIRAS2,24.113
AC022398.1,6.0
YWHAQP9,2.0
PHKA2-AS1,1.0
RPL12P3,4.0
CYCSP40,0.0
TMEM267,55.217999999999996
LBHD1,21.603
U62317.3,0.0
OR5H2,4.0
RNU4-88P,0.0
UBE4B,119.72200000000001
AL121603.2,24.0
AL050341.1,2.0
SLC4A3,17.0
EEF1D,78.484
TRMT112P4,1.0
GPR132,22.548
AL161651.1,1.0
AC134508.1,70.535
AC096631.2,3.602
LINC00491,20.843999999999998
INTS6-AS1,303.98
IGFL1P1,0.0
AL929601.1,24.0
AL122013.1,5.0
TMIGD3,20.0
TMEM63C,28.0
MYL6P2,1.0
BORCS8-MEF2B,0.0
FP475955.1,8.0
KCTD9P2,7.096
KLHL22,33.677
AC005392.3,5.0
RNU6-193P,2.0
INIP,130.83100000000002
SCFD1,141.32299999999998
AQP7P2,0.0
OR51F2,5.0
CARD17,21.253999999999998
CIR1,98.15
AC015921.1,2.0
AC139495.2,46.945
AC079336.1,0.0
RPS3AP36,3.03
AC060766.2,0.0
RNU1-142P,2.0
AC055733.2,2.0
KRTAP5-AS1,37.001000000000005
OR2L5,16.932000000000002
RPL23AP95,1.1440000000000001
HES5,4.0
LINC00973,9.0
RPS20P24,3.248
IKBIP,95.88
KRT16P3,6.6690000000000005
AC099684.2,8.406
AC079922.2,29.0
KCNC4,256.464
AP001610.2,5.0
AC078864.1,8.63
THAP12P1,10.404000000000002
AC117947.1,1.112
SFR1P2,1.0
GNA14,29.999999999999996
RNASEH2C,33.0
AC114488.3,16.336
SNAP47-AS1,9.0
AC144548.2,10.850999999999999
VIM-AS1,38.0
MAP3K21,59.998999999999995
PRRX2,2.0
AC109583.3,7.655
P2RY10,12.0
AC068594.1,1.0
LINC02041,0.0
AL121877.1,14.0
OR2T33,111.137
IQCA1-AS1,4.0
RPS29P7,2.0
AC015971.1,33.0
MIR6795,0.0
AC084357.3,57.731
MIR767,0.0
MEFV,202.919
TMEM17,55.99600000000001
MTND5P7,12.28
DNAJC5B,45.609
LINC00205,12.0
AL022329.3,3.0
AL512631.2,2.0
AL360181.3,1.248
LINC01770,1.0
EPHX1,10.446000000000002
AL133410.2,8.0
AC008731.1,6.597
AL021368.4,1.496
AC087741.3,17.274
VDAC3,54.999
AC117392.1,7.0
FGD3,176.0
AP003122.5,24.193
BTBD1,242.12900000000002
AL627231.1,0.0
AL157385.1,0.0
KSR2,265.64300000000003
AC148477.4,4.0
AP005263.1,6.0489999999999995
EQTN,13.0
SLC14A2-AS1,10.0
AC244196.4,2.0
C10orf111,21.308000000000003
LINC01776,428.084
RNU7-197P,5.0
FASTKD3,38.0
GLT6D1,2.0
AP006294.2,0.0
APOA5,11.0
LINC01385,0.0
BMP2K,196.253
PA2G4P1,10.0
POC1A,12.0
AC007952.9,15.0
LINC01635,5.085
RNA5SP388,55.0
AC018558.5,15.0
AC087343.1,4.303999999999999
APOF,23.349
RPL10P13,0.0
RHPN1,10.0
LINC00665,205.688
HEATR3,98.269
ZNF771,29.637999999999998
SGIP1,83.00099999999999
AC006517.1,6.642
B3GNT8,23.0
AC068339.2,7.0
AP000648.1,1.105
LINC01726,13.074000000000002
PRAMEF17,7.131
MTND3P4,4.0
RNU6-22P,0.0
AC011447.6,72.227
MIR26A1,0.0
SMARCC1,112.599
MIR3622B,0.0
MIR516A2,0.0
TFAP4,103.24000000000001
AC025627.1,3.0
AP003472.1,3.0
PRSS12,62.0
SEZ6,28.999999999999996
ZFP82,147.084
WFDC11,37.045
RNU6-1107P,1.0
AC008403.2,3.0
TPMTP2,3.0
ARHGDIA,21.000999999999998
AC078788.1,9.0
AC007557.2,6.0
AC017037.3,2.0
CASC23,23.0
AC020595.1,5.0
AL451086.1,0.0
AC114498.1,0.0
AC022431.2,33.992
AC016991.1,1.0
ATF7,64.011
AC005021.1,5.0
TMEM110,39.005
AL121895.1,21.998
DPY19L1,141.05
DSC2,178.304
LINC01247,52.394
VDAC2P4,22.0
RPL12P35,1.0
SOX9-AS1,198.053
AP002765.1,16.0
MT1G,0.0
AL358333.3,1.0
FSCB,12.0
AC005189.1,0.0
AC024267.6,5.0
AL031595.2,404.546
AC073655.1,7.0
EIF2AK3,65.999
AC063976.3,1.0
IGKV1D-27,0.0
AL160408.3,67.0
RN7SKP159,0.0
OR51E1,39.0
RNA5SP506,487.63199999999995
STSP1,4.0
HORMAD2,18.0
AC111170.3,29.039
AL513124.1,4.0
AC013644.1,2.0
HDGFL2,22.215999999999998
ARPC4-TTLL3,10.058
AC011625.1,3.0
OR6N1,31.0
PSMB10,11.958000000000002
LINC00687,15.721
RNPEP,42.0
RFPL4AP5,3.0
SAR1A,199.779
ARHGAP35,52.30499999999999
GAPDHP64,2.0
AC007277.1,24.345
AC145543.1,44.525
SNORD67,953.0
NECTIN3-AS1,19.0
LEFTY1,5.735
IFT80,198.95800000000003
AL512306.3,1.0
SELP,30.0
AL158835.1,1740.482
AL121892.1,6.0
MEX3B,48.0
TOM1,35.0
CR392039.3,14.068
AP001505.2,17.335
RNASE13,11.0
RB1CC1,214.001
MFSD1,187.999
SETD9,28.0
CU633904.2,0.0
AC114689.3,36.0
C9,33.0
RPL30P11,15.439
RNU6-686P,0.0
AL022326.2,9.729
DOC2B,59.268
DBI,33.0
PCAT5,60.881
NUBPL,287.967
AC116667.1,91.0
AL136038.2,2.0
VPS25P1,2.0
RNU7-28P,4.218999999999999
OR4F1P,0.0
XAF1,947.4740000000003
AL022161.1,1.0
UAP1,60.00000000000001
COLGALT2,49.99999999999999
AC108935.1,10.0
RN7SL242P,0.0
IQSEC2,89.71900000000001
TREML5P,1.0
RNA5-8SP4,1.0
COX6C,56.004999999999995
RNA5SP209,1.0
GCDH,26.301000000000002
RNU6-158P,0.0
CIB1,5.0
TRIM65,50.897
CROCCP1,3.0
AC008764.1,0.0
OR2M4,232.90099999999998
MIR3670-1,2.0
SNORA31,1475.854
AC138028.5,0.0
MIR4635,0.0
SERBP1P3,27.109
AC092071.1,54.361000000000004
AC007403.1,11.0
AC004812.1,1.0
AC008440.3,1.11
AC005225.3,6.0
ZBTB20-AS3,8.0
OR4K1,20.001
KRTAP1-5,1.0
AC006006.1,3.0
RN7SKP243,2.001
AP001437.1,2.0
MIR16-2,1.0
RPL7L1P12,5.0
METTL3,63.56399999999999
AC008406.3,2.0
RBPJP6,0.0
RNA5SP71,78.215
CYP26C1,7.0
PXDC1,6.0
AL671710.1,1.0
CREB3L1,25.177
