gene_name,HH001_B3_SA_S3
ALDOC,38.0
OR5M5P,4.0
AP000777.2,1.0
AC087501.4,22.128
AL513283.1,218.305
PLRG1,219.999
SHISA9,1413.9450000000002
PRAMEF35P,3.821
SALRNA1,862.753
AC048380.1,3.0
DPYS,13.001000000000001
AC006517.1,5.0
FRMD1,83.195
AC026111.1,7.348
AC120024.2,0.0
AC104071.1,74.58800000000001
RHEBP1,19.635
PHBP5,52.583999999999996
AC012435.2,23.614
AL772337.1,59.997
GSTA6P,3.0
TSHZ2,279.574
IGKV7-3,0.0
HNRNPDLP1,0.0
CACNG4,10.0
OGG1,563.8109999999999
GPAT4,528.4409999999999
AC239727.1,8.0
AL589823.1,2.0
IL13,4.0
AL033504.1,2.0
AC009803.1,59.154
AC073488.7,10.705
AL596094.1,9.499
PPM1AP1,2.0
AL161669.1,1.0
AC008825.1,1.0
AC078814.3,7.0
AL355497.2,3.0
AC110615.1,290.758
RN7SL819P,121.95700000000001
AC008429.1,165.83800000000002
HCG4P8,8.185
AC090987.1,7.0
DHDDS,927.8270000000001
RN7SL822P,9.443999999999999
AC018992.1,13.0
TINF2,407.587
AC106782.6,13.0
LINC01897,8.0
AL008636.1,64.0
KIF4B,11.055
AC006063.2,5.0
DUPD1,6.0
AL358115.1,13.878
USP9YP33,0.0
INAFM1,11.0
AP001973.1,0.0
CASP10,1917.4660000000001
LINC00565,19.0
MTFR1L,590.364
AL050349.1,0.0
AC016909.1,0.0
RNU7-56P,0.0
IFT52,110.13
SLC12A1,2819.5370000000003
OR8K5,1.0
MFSD5,144.00099999999998
AC022601.1,3.0
AC105399.1,0.0
AP002770.2,4.013
AC019205.3,291.926
CPT1A,1034.948
LINC01533,8.0
AC010451.2,3.0
AC099654.13,2.0
AL512590.3,7.382
MIR7855,0.0
AL160313.2,0.0
B3GNT8,172.99900000000002
AC009948.3,652.951
TSEN15P1,0.0
LINC01921,3.0
IGLV2-33,0.0
HIPK2,1792.0
RNU1-100P,5.0
RPL30P10,3.0
MIR8485,60.132
AC024600.1,89.118
COLQ,51.988
AC007384.1,98.16300000000001
AC091046.1,42.0
GRAMD1A,741.9979999999999
DNAJC4,49.65
MCRIP1,107.829
UCA1,112.96799999999999
CLEC7A,10474.041000000001
AC010761.4,0.0
MT-TF,157.0
PPP3CB,1438.001
ZNF727,4.123
TRIM45,63.257000000000005
NUTF2P3,1.0
CD9,216.514
AC026688.2,5.0
ADAM21,8.131
AL049647.1,26.0
MEX3A,22.0
LBHD1,197.498
AC021242.2,13.0
HAUS4,583.822
SNHG28,43.285
AC022509.1,3.3989999999999996
AC096746.1,7.0
HSPE1P20,3.0
ZDHHC2,1779.0
OR2AP1,75.648
TRAJ49,2.0
SNORD115-28,0.0
RN7SL170P,17.486
CCDC134,88.0
LINC01614,0.0
PPP2CA,1133.975
AC108120.3,5.0
AL162726.2,2.523
RPS6KA5,8293.261999999999
IGLVV-66,0.0
OR6C6,26.392
PRELID3BP3,2.0
HOXA10,18.32
AL590004.3,1.0
AC104233.2,1.0
C11orf96,1.0
CR382287.1,1.0
OFD1P7Y,2.237
MIR4257,26.0
AL445685.1,22.998
ECEL1P2,6.0
ZNRF3-IT1,4.0
DAOA-AS1,28.883000000000003
CTAGE13P,8.761000000000001
TXNP6,4.768
DUSP18,726.292
AC022445.1,8.0
FOXA2,7.0
AC242426.3,122.205
AC120057.4,64.07
AC093585.1,0.0
AC011411.1,1.0
AL031575.1,8.115
MIR130A,1.0
AC007458.1,2.0
AC105219.3,0.0
AC023469.1,1.0
AP000619.1,1.0
GXYLT1P3,15.029000000000002
LINC01550,364.89
SH2D2A,30.0
AC012494.1,2.0
AC092111.3,0.0
AC002429.1,2.0
MIR200C,0.0
ATP5B,3012.0
TRMT112P5,0.0
CTSLP4,0.0
AC069185.1,96.92099999999999
MTND5P13,11.0
SCG3,215.764
PROK1,4.0
MRPL13,84.0
AGRP,23.0
RANBP3,351.13100000000003
RNU6-667P,2.0
VN1R85P,1.0
AP005062.1,3.0
APOOP4,2.0
DAAM2,251.26500000000001
MTCYBP43,8.463
PCDH9-AS2,4.0
AF228730.2,12.296
C10orf95,13.007
TSHB,5.0
SLC7A7,1224.0439999999999
CST11,2.0
ABCA8,146.179
NGLY1,1669.75
SEC63P2,8.0
Z83838.1,2.0
AC018717.1,4.0
AC018450.2,4.0
C1orf100,63.99999999999999
AL391069.2,25.813000000000002
TPMT,450.26199999999994
AL079341.1,20.0
AF228730.5,2.0
AP003555.3,0.0
MMP19,19.372999999999998
AL590438.1,13.0
AP001962.1,101.0
AC009961.3,2.745
SEMA4G,39.334999999999994
UXS1,645.9990000000001
MYL6P1,0.0
KIAA1549L,57.378
PTH,5.0
AC127381.2,10.0
VN1R65P,7.0
AL590644.3,0.0
AL133217.1,0.0
RPSAP57,0.0
PPARA,902.7249999999999
SUMO2P5,1.0
CD1A,15.574000000000002
TRIM49C,6.801
GJD4,46.031000000000006
MRPL11,70.999
AL160287.1,121.255
SLC25A44,2520.1730000000002
ADGB,447.86000000000007
ZBTB47,62.78
AC090617.2,7.683
NCF2,7875.999
AC000067.1,0.0
AC124068.2,41.0
AC048380.3,8.0
AC079226.2,1.0
ST5,137.08
RASGRP2,1005.9979999999999
AP000688.3,4.0
AC018442.2,16.0
ANKRD20A9P,22.369
DYNC2LI1,258.37
KRTAP3-3,0.0
IGKV3D-34,0.0
RPL14P3,2.0709999999999997
AC010328.1,99.148
NAA38,116.36500000000001
CALML5,1.0
ACTL6A,231.424
AC104852.1,2.0
AC009137.1,0.0
LINC01805,2.0
ZNF774,690.0649999999999
MIR199A2,1.0
AGBL2,119.671
AC067863.3,3.656
SMIM10L2A,9.0
AC122707.1,13.49
PTMAP3,2.031
RPL23AP56,1.0
AP003072.2,40.0
AC044860.2,0.0
AL359458.1,28.0
POGLUT1,439.73
RPSAP6,22.857
PMS2P4,67.654
LINC00305,1.0
SAMD7,31.815
Z83843.1,2559.508
MIR33A,0.0
MIR101-1,10.0
AC137810.1,0.0
CELSR3-AS1,2.0
GSN,1100.435
AC008555.4,2.0
RPL7P49,29.0
ZFHX2-AS1,305.43
CCDC182,4.0
RTBDN,43.725
DCUN1D2-AS,15.0
RNA5SP208,0.0
ULBP3,1.0
AC005841.1,8.318
RAI2,4.0
LINC02522,1.0
AC022916.4,1.0
ZNF766,929.481
AC092042.2,1.0
KRT8P37,2.0
MIR5583-2,0.0
RN7SL610P,26.037
RPS12P16,2.0
MIR1237,0.0
TNS4,223.481
PLAC8L1,3.0
CYP4A22-AS1,496.80800000000005
PCCB,562.679
RNU6-294P,0.0
MIR3064,0.0
MTND2P29,2.0
RCOR3,1882.0099999999998
LINC02530,20.778000000000002
RNU6-466P,30.0
MIR7852,0.0
AC068944.1,336.655
ANKRD20A1,54.021
REXO1L1P,1795.2379999999998
LINC02151,2.0
RIPK3,185.63400000000001
TPSP2,2.0
RNU6-1257P,19.0
AL031595.2,1179.894
SNORD36A,275.86
CTXND1,88.448
PET100,266.37800000000004
ASXL1,906.6440000000001
C19orf71,8.116
C9orf116,7.0
DDX56,387.967
BISPR,553.495
SF3B2,1091.778
RPL7P34,2.0
AC087897.1,18.386
ARID2,1215.1129999999998
AP000487.2,95.23200000000001
CSF2,0.0
AC087612.1,8.404
AL450998.1,18.180999999999997
ABHD17AP8,0.0
AC092451.1,1.002
HPGDS,6.005
ANAPC1,1003.178
PAPPA,66.0
CTSW,218.51899999999998
AC006499.1,9.0
AL592466.1,0.0
GGTLC2,2.9000000000000004
ZNF146,243.0
AC091117.2,44.516000000000005
AC015909.2,5.0
RABGEF1,712.1780000000001
AL022323.5,120.772
AC139099.4,6.0
PRKX-AS1,22.0
AC116348.2,73.278
GDF9,14.0
YWHAZP5,1.0659999999999998
LINC02258,2.0
MIR518A1,0.5
MIR570,4.0
ZNF483,434.211
AC041039.1,1.0
LINC00506,15405.938
RPS24P7,6.081
SRC,49.001000000000005
LAMP2,4732.34
VHL,2574.4750000000004
MIR3180-4,0.0
AC022118.1,2.0
AC008676.3,19.027
AL078601.3,0.0
AC118345.1,1.0
HLA-E,10764.283
WNT2B,430.91
MTCO3P22,1.0
AL512646.1,33.97
LINC02498,7.0
C11orf80,287.073
GUCY1B2,80.279
AL136526.1,257.692
AC008738.2,14.0
MAN1A1,2637.0
AC093768.1,16.032
AL390730.2,0.0
CLPSL2,1.0
AC138866.2,0.0
NT5DC4,33.999
C8orf59P2,6.0
AC004988.1,77.608
AC008738.5,0.0
AC107027.2,0.0
AC105416.1,6.057
NXT1P1,0.0
LINC01182,27.534000000000002
ECHDC2,585.973
AP000867.2,3.0
RN7SL718P,1116.924
RN7SKP176,180.507
IRX1,7.0
AC078899.4,14.107999999999999
AC010326.3,626.5269999999999
RNU6-476P,12.880999999999998
MIR548AJ1,22.0
ZC3HC1,123.934
SIDT2,524.629
HSPE1P6,3.0
LINC02399,1.0
AL157935.1,117.287
SNORD115-37,0.0
AC026771.1,7.0
MAST3,1562.2379999999998
RASSF3,5106.682
ZNF418,55.712999999999994
AC091045.1,108.47999999999999
CADM3,28.988000000000003
AC092447.7,12.495
SUCNR1,142.36700000000002
AC105389.3,1.466
AC022784.8,4.0
TNNC2,6.0
AP001094.1,0.0
PLCB4,24.0
ITGB8,497.756
OR5AW1P,2.0
AC106774.7,20.844
KRTAP2-2,0.0
AL133232.1,1.0
USP9YP26,1.0
TBL1X,1551.17
LSM6P2,1.0
AC126915.1,2.0
FBXL5,10882.0
IL31,0.0
MAGI2-AS1,1.0
ADCY1,70.979
AP003481.1,67.453
AC091133.5,4.0
RNU6-1125P,0.0
TMEM62,442.295
EEF1G,2074.282
LINC02280,349.959
FAT1,109.201
OFD1P17,31.523000000000003
RNU6-892P,16.0
RNU7-140P,0.0
KRTAP19-6,2.0
AC010531.5,102.634
LINC00971,94.42699999999999
COL10A1,505.0
AC138904.3,717.7389999999999
SRCIN1,122.954
AC025031.1,78.0
TTC3,1223.4009999999998
RNU7-70P,39.0
PTOV1,76.733
AL365273.1,103.446
COX6CP16,0.0
RN7SKP28,2.455
ALYREF,81.999
NR4A3,36.0
SQLE,106.001
DAAM1,401.476
MXRA7,580.3029999999999
THUMPD2,120.438
SLC20A1,1667.001
MYBL2,135.0
AC104212.1,1.0
GAGE2E,0.0
RNU6-1021P,0.0
STOX1,11.0
RNU6-1198P,1.0
AC113418.1,3.0
RNU6-278P,1.0
AC245140.1,1.0
AC091588.2,20.180999999999997
PARP15,1646.207
AC009120.3,3.0060000000000002
AC005670.2,93.905
AL365214.1,4.0
MIR1181,0.0
KHNYN,1044.859
AL807761.1,0.0
CLPTM1LP1,4.0
HNRNPDP2,4.0
AC027020.2,60.184
AC079781.1,52.0
RGS13,90.35
AC117402.1,22.248
MED19,67.179
RNU1-67P,291.48900000000003
AP003789.1,0.0
AC116351.2,0.0
AC139100.2,69.0
AC138969.3,95.473
MIR1244-1,36.138000000000005
ZNF684,256.303
LINC00431,167.028
BNIP3P37,150.416
AL590617.1,6.086
NCBP2-AS2,44.0
C1QTNF7,292.19100000000003
GRAMD4,106.428
AC091887.1,4.0
LINC02412,4.0
MIR1298,0.0
AL627313.1,1.0
AP001085.1,4.0
AP002004.1,101.04299999999999
A1BG,554.6310000000001
CLEC4F,7.0
AC139272.1,0.0
CAPN9,9.0
AL136980.1,43.0
AC008507.5,2825.489
MTND1P33,2.0
AC100861.1,273.828
EDC4,147.09200000000004
RNU6-1329P,4.204
AC000362.1,0.0
ODF4,4.0
AC245102.2,0.0
PSMB9,1303.982
AP001363.2,1.0
RNU6-207P,1.0
LARP6,101.865
AC098850.2,64.29
RPS15AP1,14.15
BDP1,1025.4789999999998
ERICH6-AS1,227.864
AC022021.1,7.0
GAPDHP54,3.0
AL591684.2,3.423
RNA5SP437,0.0
NUP98,3168.3160000000003
RNA5SP156,0.0
AC073592.2,0.0
AC092896.1,0.0
FGF4,3.0
AC104390.1,0.0
AC245452.1,2384.124
SLC30A7,1541.691
GTF2H2B,403.904
ILF3,1115.3380000000002
MIR3136,13.0
AL121757.1,10.989
TMPRSS4-AS1,103.93299999999999
TBC1D31,594.7830000000001
ARVCF,15.0
PROS2P,6.37
BBS9,265.001
KHDRBS3,42.0
PPIAP3,2.006
GRID2,36.0
IGFLR1,170.781
BPIFA4P,6.0
CASC8,8.0
AC139769.3,3.0
AC063949.2,0.0
AC091178.1,131.673
BNIP3P31,1.0
MIR765,0.0
LPCAT2,3150.4230000000002
MIR6505,0.0
CASC9,162.102
AL845552.1,57.174
AC104170.1,10.0
CARF,579.314
MIR3115,0.0
ABCA17P,28.077
USPL1,255.0
SMCR8,1346.011
AC073592.6,43.598
BNIP3P35,1.004
TUBBP8,5.0
OSBPL10,388.063
NUP107,658.083
OR7E13P,7.3420000000000005
AL138737.1,5.0
RNU4-46P,7.662000000000001
AL451007.1,21.0
TMEM231,286.52
C9orf72,5334.000000000001
DPP9,374.287
AC025040.1,243.0
ZNF202,62.0
HLA-C,5599.238
AC010099.3,0.0
OR7E15P,3.642
COL12A1,30.0
AL365277.1,79.384
FAM19A1,13.0
TGFBR2,2494.0
LIPT1,306.69199999999995
AC007546.1,120.0
ANOS1,61.0
AC060814.5,7.954
OR10D4P,2.0
WWC2,89.99900000000001
MTND1P7,0.0
COL6A4P1,35.0
AC024560.2,81.601
EXOC3,665.922
RNU4-50P,0.0
AP005433.1,0.0
AC105129.3,46.0
MIR6075,0.0
RNU1-31P,0.0
AL133351.4,155.546
AC105275.2,1.0
AC137695.1,1.0
TRAV11,1.0
RNU6-1280P,9.0
AL137779.1,134.734
TACR3,26.0
GPKOW,65.0
C4orf26,112.03599999999999
MIR4484,0.0
AC159540.2,396.762
AC239584.1,3.6210000000000004
IGKV1OR9-1,5.442
PSMC1,320.615
AC130324.1,150.20600000000002
AP005431.1,1.004
AP001001.1,20.134
AC244502.2,0.0
SEMA6C,20.000999999999998
LANCL1,267.823
AC027343.3,3.0
DYNLL1P4,2.0
LINC02544,25.0
AP000346.4,3.0
RPL3L,203.22000000000003
AC073569.2,29.767
APEX2,162.484
AC025465.1,8.0
PRAMEF27,7.153
ZNF32,11.251
PTAR1,4268.999
AC004947.2,9.0
APOL1,474.927
OR2T35,0.0
MIR624,9.0
AC091167.8,14.677999999999999
AGPAT1,237.997
AC008588.1,126.959
MTCO1P43,2.0
AC025034.2,0.0
DHRS7,712.832
AP005212.4,8.314
RNU7-24P,0.0
SON,3391.4269999999997
EMC3-AS1,235.24599999999998
AC091849.1,0.0
PPP2R5D,82.264
SNORD115-13,0.0
AC025881.1,1.0
TPT1P9,3.016
MIR626,1.0
SMARCE1,502.62399999999997
RNA5SP464,12.0
AL356968.2,1.4069999999999998
AC008568.2,9.033999999999999
PPP1R9A,126.70800000000001
ABCA1,2074.999
RNA5SP411,0.0
RN7SL346P,21.0
ARAP3,662.0000000000001
STK19B,2.0
OR7E4P,6.276
CFHR1,78.16199999999999
AC107072.1,1.0
FGFR4,17.933
AC022784.5,0.0
RNU6-338P,0.0
AC135586.2,1.52
THYN1,69.001
ILDR1,73.81099999999999
CCDC183-AS1,2.127
ACTN2,17.0
MIR6747,0.0
AC073127.1,2.0
ARPC1B,1893.0500000000002
NT5M,23.250999999999998
SH3BGRL2,628.0
AL445383.1,4.0
ZNF843,357.592
CTNND2,19.0
AL391869.1,0.0
AC084117.1,83.65899999999999
LINC02388,50.11
RNA5SP431,1.005
RPSAP26,0.0
AP000577.1,24.0
AC010325.2,9.465
RNU6-326P,2.009
PRKD1,19.186999999999998
HELZ2,342.153
AC105020.5,7.0
AP002370.1,7.0
C1DP5,6.0
AC005841.2,7.0
PFN1P10,0.0
RNY1P5,0.0
SOD1,916.528
TP53TG3F,0.0
LST1,1306.5079999999998
WDR48,641.001
GRK7,119.492
MAK16,141.815
LINC00923,330.02000000000004
AL133372.2,361.238
MIR380,0.0
AC106017.2,0.0
OR6C65,5.0
MT-ND3,1323.0
ZNRD1-AS1_1,0.0
C16orf86,5.0
AL442663.1,4.0
SNORD89,5189.053
PPP1R11,483.928
LCE3B,1.0
AC245748.3,1.0
CLN3,2763.559
MT-TT,39.0
AL442125.1,525.457
YWHAEP5,7.401
MTND3P13,2.0
PCDH19,22.0
RNU6-101P,5.0
PRMT1P1,64.914
AL353658.2,1.0
HSPA1B,220.47400000000002
AF106564.1,0.0
PATZ1,129.0
AL096712.1,9.0
EIF2S2P2,6.099
AC093817.1,114.801
RNU6ATAC16P,9.0
RPL12P24,3.0
CCDC14,539.323
MCEMP1,288.0
AC079834.2,2.0
AC005736.3,4.322
AC012629.4,1.0
LINC01837,40.549
MRPL49P2,0.0
AL590068.1,1.0
IGSF6,2413.2780000000002
AL391336.1,0.0
MIR6862-1,1.0
CCDC92,119.08399999999999
COMP,207.968
ABCA5,1655.5320000000002
AC100858.2,2.0
RNU2-68P,4.0
AC087241.3,29.0
AC009133.1,219.424
AC019278.1,2.0
Z77249.1,4.0
AC005377.1,19.0
RBMY2BP,7.0
SYT16,220.596
RPL39P6,3.0
AC090686.1,3.7569999999999997
AC010615.1,32.164
RN7SKP55,39.963
TSPAN3,846.473
DUXAP7,85.90700000000001
FAM83C-AS1,1.0
AC244670.1,0.0
RN7SL41P,4.0
AP002371.1,0.0
RN7SL42P,4.6160000000000005
IGHV4OR15-8,0.0
LINC01959,10.0
CCT7P1,7.0
ANKRD20A5P,123.851
PNRC2,896.318
LINC00265-2P,0.0
AC007001.1,3.0
OR5K2,6.0
LINC02542,5.0
MIR1254-2,0.0
SPATA20,59.84100000000001
KDELC2,288.979
RNU6-1132P,0.0
LINC01285,129.038
AC005412.3,1.0
AC011195.1,0.0
SYNE1-AS1,14.097000000000001
LINC01398,1.0
NDUFB5,736.627
BAMBI,17.0
AL050305.1,0.0
NIT2,508.994
AC012075.1,2.0
AC138058.1,73.0
RNU6-726P,0.0
AC104794.1,2.0
AP001107.5,3.0
AL138885.2,3.0
FGF7P5,0.0
AC036101.1,5.0
AP002449.1,5.88
CDC37,110.00099999999999
MIR518D,0.0
AC073941.2,4.0
AL606970.3,91.507
AL445648.1,12.265999999999998
ATP1A4,270.389
RAPGEF5,47.998999999999995
KCTD9P5,17.243
AC037459.3,145.412
SNORD115-20,0.0
GPR137C,518.786
LNX1-AS1,6.0
SLC39A9,835.6759999999999
TEX13B,3.0
AC124319.1,62.20399999999999
RAX2,85.417
LINC00526,11.005
AC005551.1,0.0
MAD2L1,287.036
MIR890,0.0
HMGB1P18,5.0
AC116609.2,0.0
ZNF256,19.0
LMAN2,759.001
AC093909.3,1.0
AC137932.2,46.0
C8orf89,5.0
MNDA,3781.0000000000005
TOX4,1525.423
AC074327.1,7.0
GBP7,8.0
CBLN2,190.00000000000003
AC141557.1,0.0
BX322784.1,1.005
ENTPD2,5.0
AC009318.1,147.84300000000002
AC068050.1,1.0
AC104964.2,566.0219999999999
FAM230C,183.655
MIR6867,0.0
FLJ37035,18.234
AC018710.1,1.0
SEMA6D,73.909
NTRK3-AS1,7.0
ZFP30,268.84299999999996
AL606490.2,5.0089999999999995
SSX1,10.892999999999999
RNU6-1019P,4.862
AL513480.1,0.0
USP51,31.0
ZNF90P2,2.0
AC011410.1,5.0
AP005901.4,4.622
NME1P1,0.0
RNU6-1250P,0.0
C19orf66,155.28900000000002
AC021755.4,4.0
AKNAD1,39.622
AC005670.1,5.0
AC093726.2,13.0
OR7E91P,32.074
AXL,185.09099999999998
AC116913.1,71.01100000000001
AL355390.1,32.0
GPR1,44.174
PKD1L1,43.0
AC007406.2,3.0
ATP5A1P4,11.0
RPS17P13,68.0
BCR,277.39300000000003
AL031280.1,71.488
RPSAP20,1.0
AC027682.2,0.0
OR56B2P,8.0
PDE3B,4601.752
WHAMM,676.418
AC005534.1,7.0
ATP11C,422.999
AP002336.1,22.0
PICALM,15227.002
SETP15,0.0
AL662899.1,2.115
AC119396.2,105.34700000000001
MIR3976,1.0
AC004596.1,18.0
LINC01819,148.16899999999998
AC002069.2,1.0
SUCO,944.0020000000002
RPS3AP25,2.049
PMEL,77.99999999999999
KRT8P27,2.0
OR4K2,107.75
GSTP1,274.0
AC092422.1,3.0
AL160275.2,0.0
SEL1L3,876.999
SMCO2,10.0
CD58,639.001
SNORD114-12,0.0
AC009271.1,47.88399999999999
AC096996.1,0.0
MIR7976,0.0
IFI16,1053.0
AP001636.2,9.0
AC092123.1,59.094
AL139128.1,133.0
MT-TG,109.0
AP004607.2,0.0
RPSAP51,5.0
AC087242.1,2.0
IL17RD,185.322
CASP3,549.999
AC009019.1,7.0
HNRNPDLP3,0.0
FBXO36P1,1.0
ATXN3L,1.146
TCEA1P3,4.0
SCARA5,9.0
FO681491.1,39.92
KLHDC1,110.979
AL513477.2,50.501999999999995
AL359385.1,9.0
AP001505.2,48.256
AC128714.1,2.0
IQSEC2,305.33299999999997
TRPC5OS,3.0
AC011379.2,608.338
MIR3943,0.0
AC243562.2,0.0
AC008080.3,3.0
AC008403.1,0.0
AC093802.1,92.43299999999999
AC068058.1,6.0
RPS4XP10,2.0
BX119927.1,2.0
COL7A1,60.0
AC008731.1,52.72
AC135048.3,8.0
TIMM23,449.825
AC007496.2,173.53400000000002
PNMA8C,218.81900000000002
RPSAP10,2.059
AC104126.1,6.0
LINC01880,3.0
LINC00847,301.974
MIR1264,0.0
PPP1CB,13654.892
RPS10P18,5.0
TMEM212,3522.759
OR52A5,28.0
AC138832.1,40.0
AC026150.3,16.018
HLCS,192.40699999999998
GOLGA5P1,460.0
RNA5SP492,7.0
MIR1261,0.0
SLC38A9,681.5550000000001
AC010974.1,1.0
RPL27AP8,2.0
AC243829.5,109.323
AC068880.3,2.0
AL451074.5,2.0
MAGI3,202.03300000000002
AC091152.1,6.0
AC105109.1,1.0
AC087633.2,32.773
AC005537.1,187.171
LRRC55,20.011
AC025279.3,0.0
SLC13A3,55.361
AL049641.1,6.037999999999999
MIR3686,0.0
AL356272.1,12.0
FP236315.2,67.051
NPM1P26,48.917
RRP9,22.0
LINC00621,156.08100000000002
IRF1,3950.441
AC105940.2,0.0
DBF4P1,7.721
KRT223P,2.0
SLX4IP,595.944
DTD2,375.868
RNA5SP375,2.0
AC011530.1,0.0
PCNX1,7323.096999999999
AC092916.2,1.0
MICC,0.0
TBC1D15,1114.787
LINC00615,4.0
RPL36AP33,1.0
RUFY2,959.947
RPE65,10.0
LRRC37A4P,444.321
COX11,573.7339999999999
AC004924.1,3.575
MARCH10,14.643
CFAP100,21.561
SLA,2821.0009999999997
AC113192.5,0.0
MDGA2,37.234
ZC3H12C,247.77499999999998
AC025271.4,3.0
AC008834.1,1.0
RPL7P18,45.102
MYO1H,31.233
SLC16A7,1795.969
ARF1P2,46.0
AL356292.1,2.0
IGKV1D-8,23.136
RPS19P7,0.0
C15orf62,27.53
MIR5693,0.0
PWAR5,341.661
AP002444.1,2.0
LINC00383,2.0
AC133104.1,0.0
DPY19L2P3,43.744
KHDC1L,2.0
AL121985.3,5.0
AC091979.1,4.0
YY1AP1,1415.5010000000002
PPP1R35,17.053
AP000688.1,13.968
AC005261.3,6.0729999999999995
RN7SL38P,607.31
PRKRA,171.258
MIR7843,0.0
LINC00692,90.744
ZNF57,15.652
AC104113.1,20.519000000000002
AMPH,48.690000000000005
PLEKHO1,634.0010000000001
USP17L17,0.0
CMTR2,387.649
MIR449B,0.0
DEPDC4,63.099
AL022724.1,6.0
CCNK,264.551
RPLP0P7,0.0
MTND4P33,4.0
AC021491.3,0.0
PARD6G-AS1,76.0
HES7,15.0
TSIX,4517.884
APPBP2,1363.213
PASD1,10.0
Z97832.1,9.0
MTND4P27,8.0
AC138473.1,15.989
SELL,5319.001
AC040975.1,14.0
AC090559.2,207.13400000000001
PHGR1,13.0
AL359091.3,17.019000000000002
CLRN1-AS1,119.15
TCTE3,59.0
AC008555.6,1.0
RNU2-3P,20.003
AL031658.1,95.792
Six3os1_1,0.0
GAB4,0.0
AP000560.1,189.0
NKAP,1060.241
CDKN2AIPNLP1,2.081
AC020594.1,2.0
AL512428.1,0.0
MED7,167.10500000000002
CHP2,513.925
THRIL,0.0
RNU6-202P,7.0
MFSD12,149.57599999999996
AC092447.10,34.869
TRHR,6.0
BFSP2-AS1,30.0
DEFB109F,0.0
AC127070.1,45.239
RNU6-902P,0.0
RNU1-7P,26.0
AC108120.2,1.0
SYNPR,20.358
AL669942.1,117.555
GNAS-AS1_1,0.0
GABRP,358.521
NAE1,369.40999999999997
MRPS18A,50.370999999999995
AC113133.1,71.817
EDNRB,22.001
AKR1C1,152.70600000000002
ENPEP,25.0
RNU6-389P,0.0
AC021016.3,46.92100000000001
C5orf46,3.0
GOSR1,2066.963
AC116667.2,119.064
LINC02309,139.873
PLA2G2E,1.0
AC016773.1,34.0
RPSAP55,0.0
AC005261.4,30.0
OR51G2,8.0
AL080248.1,2.0
NCDN,73.001
PIGS,598.088
HMGN2P31,3.042
RPL32P9,1.0
RNY4P10,33.010999999999996
SH2D3C,608.0
AP001469.2,74.0
IL17RE,76.42000000000002
AC026362.1,86.459
MIR6771,0.0
AL157371.2,1.0
AC141257.1,0.0
ARHGAP42P3,2.279
MTCO1P46,8.0
AL591122.2,39.549
NOTCH1,1471.999
RNU6-1172P,1.0
C16orf92,2.359
AC009930.1,0.0
ONECUT3,394.736
RNU6-197P,0.0
OR4A44P,4.5089999999999995
AHCYP7,3.0
MIR3689F,0.0
ZNF544,484.068
SRMS,1.0
PRR18,9.0
SMCR2_1,0.0
CCBE1,363.52599999999995
OVCA2,1.263
AC025016.1,8.0
AP000756.1,1.3430000000000002
AC145285.3,3.0
RNU6-288P,2.0
AC010285.1,1.0
AC022513.1,1.0
LINC01962,1.0
AC079336.4,1.0
IGKV2-4,2.02
MIR548V,0.0
SERPINA4,9.0
RN7SL113P,38.928000000000004
AC073257.2,0.0
SULT1A3,167.744
RN7SL26P,2.039
SFPQP1,3.0
EIF4ENIF1,529.7579999999999
RNA5SP26,1.0
AC105020.1,76.608
AC108210.1,1.0
AC018445.4,23.0
AC090022.1,2.0
AC008840.1,172.534
AC009093.8,3.682
ITGB1BP1,168.316
PATE4,79.585
AC090099.1,202.24900000000002
NLRP7,18.0
BCLAF1P1,22.733
AP006748.1,1.0
AP004607.4,5.0
TCEAL3,32.718
RRAGD,1092.798
AL136313.1,0.0
AP002530.1,2.0
AC108724.1,2.0
RNA5SP275,0.0
AL356740.2,0.0
AP001636.3,19.000000000000004
GPIHBP1,9.0
SCFD1,1203.5390000000002
AL118508.3,42.591
LINC00634,3.0
HDAC7,558.647
DSE,1102.323
ABCF3,352.001
AL031847.1,1.0
MTND1P28,7.0
GTF2E1,209.036
RNU6-649P,0.0
MFAP3L,291.89099999999996
FABP5P6,7.0
AC007938.3,3.0
RN7SL456P,1.0
FAM90A13P,0.0
AGGF1P2,30.433000000000003
AC024475.2,1.0
AC018555.1,6.0
AL161719.1,3.0
SLC7A1,659.9999999999999
RNA5SP271,0.0
MIR8056,0.0
AL161785.2,3.0
AL355796.1,5.0
TRMT12,138.225
HECW2,425.7169999999999
AC235097.1,2.0
RNASEK,1354.0169999999998
Clostridiales-1,2.0
IGKV2D-38,0.0
MIR3165,0.0
RNF121,232.19
AC005341.1,8.0
RNU5D-2P,7.0120000000000005
ARHGEF3,379.999
LINC01189,28.488000000000003
AL732292.1,0.0
MIR4439,0.0
RPL12P10,0.0
AL121829.2,0.0
LETM2,372.70399999999995
AC000032.1,0.0
LGI3,9.0
PLIN3,174.769
PGAM1P1,0.0
HPSE2,10.0
AC092128.1,1.001
TRIM55,10.0
AL356273.3,179.976
FTLP4,1.0
GRK5-IT1,24.0
PEX10,13.939
BICDL1,289.25
AC108103.1,3.0
HADHAP2,3.054
AL109628.2,2.0
PIGA,230.98999999999998
NAT1,96.0
RNU6-1314P,0.0
AL121594.2,12.511
